class,cycles
fixed,105112652
fixed,106714006
fixed,107093808
fixed,106908704
fixed,105749616
fixed,104866600
fixed,104347034
fixed,106044352
fixed,103999282
fixed,104711776
fixed,109451254
fixed,107147386
fixed,105117608
fixed,105613720
fixed,106942352
fixed,104356492
fixed,105792050
fixed,104139812
fixed,105950934
fixed,104996656
fixed,103331964
fixed,105478832
fixed,105651416
fixed,107072686
fixed,105750918
fixed,104370222
fixed,104381498
fixed,104291470
fixed,106312656
fixed,103968394
fixed,105219042
fixed,105106754
fixed,104237332
fixed,103882138
fixed,103102950
fixed,104464468
fixed,103868422
fixed,104358824
fixed,103847300
fixed,104760880
fixed,107465526
fixed,105276874
fixed,103677028
fixed,104630030
fixed,106226434
fixed,107317854
fixed,102639900
fixed,103344722
fixed,105852484
fixed,104972210
fixed,104504734
fixed,105041238
fixed,104656964
fixed,108751852
fixed,105301718
fixed,105582990
fixed,103503372
fixed,103323714
fixed,103713550
fixed,106026488
fixed,109028936
fixed,105990764
fixed,104858976
fixed,105148364
fixed,106578652
fixed,104458104
fixed,104057168
fixed,103548290
fixed,103478000
fixed,105736796
fixed,106217308
fixed,106302368
fixed,107143868
fixed,102480896
fixed,103176214
fixed,103194574
fixed,105918218
fixed,104478144
fixed,108109322
fixed,104303964
fixed,102062072
fixed,102989422
fixed,103219164
fixed,105027148
fixed,104195534
fixed,102577930
fixed,103976392
fixed,101351186
fixed,102565388
fixed,102158964
fixed,103376762
fixed,111794652
fixed,102564988
fixed,103999610
fixed,106798766
fixed,106932570
fixed,107667734
fixed,103557728
fixed,102705752
fixed,103506926
fixed,103615444
fixed,102983690
fixed,103625102
fixed,105158294
fixed,105250316
fixed,105658402
fixed,108402900
fixed,103462422
fixed,102611460
fixed,103729924
fixed,103509790
fixed,101716518
fixed,107731006
fixed,102964538
fixed,105251278
fixed,105538242
fixed,104351178
fixed,106025754
fixed,102969536
fixed,101255814
fixed,104072884
fixed,104046310
fixed,104374304
fixed,104026578
fixed,103256234
fixed,103233430
fixed,104793252
fixed,104999458
fixed,104207770
fixed,104969300
fixed,103767870
fixed,104159838
fixed,104708004
fixed,104395514
fixed,104227984
fixed,104154168
fixed,107647032
fixed,103944662
fixed,103974634
fixed,101697488
fixed,106073764
fixed,106442620
fixed,103698820
fixed,105556470
fixed,107221988
fixed,104008172
fixed,104350722
fixed,102193770
fixed,101380586
fixed,103633484
fixed,104103252
fixed,101076698
fixed,102900256
fixed,104379714
fixed,103660052
fixed,103257388
fixed,102932994
fixed,101382680
fixed,101765986
fixed,104828318
fixed,103985446
fixed,104677812
fixed,103203924
fixed,103404488
fixed,104567180
fixed,105733220
fixed,103543962
fixed,103739928
fixed,108354976
fixed,106929370
fixed,104179894
fixed,106058428
fixed,105631050
fixed,109800654
fixed,106309992
fixed,105937642
fixed,105345914
fixed,104647406
fixed,104629544
fixed,109299304
fixed,105681000
fixed,106491196
fixed,106323986
fixed,107394712
fixed,112053080
fixed,106378536
fixed,107316208
fixed,106789820
fixed,107515924
fixed,107994674
fixed,106605002
fixed,107212398
fixed,103820256
fixed,105571792
fixed,104038536
fixed,104638310
fixed,106973836
fixed,108919810
fixed,105168260
fixed,106658480
fixed,106338422
fixed,107652130
fixed,107303752
fixed,106986934
fixed,106974374
fixed,106903566
fixed,109264310
fixed,107096262
fixed,105395060
fixed,105302370
fixed,101767680
fixed,102711546
fixed,101602016
fixed,107652450
fixed,105294752
fixed,108536580
fixed,106707814
fixed,104261346
fixed,107419184
fixed,106847210
fixed,105073308
fixed,104995732
fixed,105768798
fixed,104858320
fixed,106291350
fixed,107548358
fixed,107792614
fixed,106958682
fixed,107253660
fixed,107221090
fixed,105189104
fixed,103792130
fixed,103296098
fixed,104528236
fixed,106186932
fixed,106029098
fixed,104872370
fixed,108127400
fixed,104880984
fixed,107091360
fixed,107574460
fixed,107753006
fixed,107614020
fixed,107156016
fixed,108034350
fixed,109002866
fixed,107504382
fixed,107279524
fixed,107082338
fixed,107137722
fixed,107233980
fixed,107434766
fixed,107139574
fixed,107993952
fixed,106798616
fixed,107524678
fixed,107473174
fixed,107872488
fixed,104876408
fixed,106488356
fixed,105965364
fixed,107028350
fixed,108378422
fixed,107616970
fixed,107389530
fixed,107826418
fixed,107763204
fixed,107315134
fixed,107180266
fixed,107622170
fixed,107553480
fixed,107467592
fixed,107695110
fixed,110326730
fixed,108256626
fixed,107222970
fixed,107174318
fixed,107362478
fixed,107431762
fixed,107908208
fixed,107599562
fixed,107824470
fixed,107127794
fixed,107215576
fixed,107395888
fixed,107134674
fixed,107257250
fixed,108802552
fixed,107113008
fixed,108519022
fixed,109501872
fixed,107351826
fixed,106851872
fixed,107205926
fixed,109045336
fixed,109207768
fixed,107332854
fixed,107815306
fixed,107288090
fixed,107205702
fixed,110619208
fixed,107997094
fixed,108727960
fixed,107515792
fixed,108028838
fixed,107254084
fixed,107269866
fixed,106733132
fixed,104064584
fixed,103287230
fixed,105040658
fixed,107670534
fixed,108811998
fixed,107346280
fixed,107486896
fixed,107147764
fixed,107458056
fixed,106790818
fixed,105833700
fixed,105674216
fixed,107725998
fixed,109493176
fixed,107544320
fixed,103696206
fixed,102725628
fixed,104534912
fixed,105384466
fixed,103951200
fixed,102371904
fixed,102653282
fixed,102613252
fixed,104454168
fixed,102645048
fixed,101652874
fixed,104534480
fixed,104406880
fixed,100159544
fixed,104228028
fixed,104148772
fixed,101224212
fixed,102802242
fixed,101378670
fixed,103239064
fixed,103526818
fixed,103300708
fixed,102457732
fixed,104240506
fixed,102557244
fixed,102489390
fixed,102695948
fixed,106921894
fixed,104976666
fixed,105577276
fixed,105186350
fixed,106933642
fixed,102381322
fixed,103069038
fixed,102349464
fixed,104939260
fixed,101295780
fixed,103917514
fixed,103769700
fixed,104171718
fixed,106098578
fixed,104870658
fixed,101341324
fixed,102199890
fixed,104203140
fixed,100786666
fixed,100650748
fixed,103864666
fixed,102774862
fixed,103387894
fixed,103678612
fixed,101592652
fixed,102217872
fixed,100540152
fixed,102906376
fixed,107475342
fixed,102529156
fixed,102142998
fixed,102615496
fixed,103265654
fixed,102081278
fixed,105504222
fixed,102583854
fixed,104605094
fixed,104641230
fixed,108110348
fixed,103295048
fixed,104948522
fixed,106766170
fixed,104469314
fixed,103415264
fixed,104420506
fixed,103114498
fixed,106590796
fixed,104515860
fixed,104825358
fixed,103600250
fixed,104617356
fixed,103074698
fixed,108277238
fixed,104183390
fixed,102499416
fixed,101265352
fixed,100784862
fixed,104517456
fixed,103908306
fixed,104495010
fixed,103948734
fixed,104643534
fixed,105278632
fixed,104404168
fixed,103874250
fixed,104983704
fixed,105273102
fixed,107090994
fixed,104153594
fixed,104323774
fixed,103792248
fixed,104287890
fixed,105515846
fixed,105053260
fixed,103302366
fixed,108803460
fixed,103588618
fixed,103604714
fixed,104227560
fixed,104312584
fixed,103104822
fixed,103030600
fixed,104923172
fixed,104202326
fixed,103961004
fixed,102983598
fixed,104755160
fixed,105850796
fixed,102150604
fixed,102333932
fixed,103315246
fixed,101797866
fixed,102890744
fixed,102226146
fixed,101866048
fixed,102767486
fixed,104698108
fixed,101529390
fixed,100766818
fixed,102905696
fixed,102129550
fixed,107426970
fixed,104702332
fixed,103898260
fixed,103905016
fixed,102170398
fixed,104079442
fixed,105211554
fixed,103187160
fixed,103181132
fixed,105613640
fixed,103287612
fixed,103930074
fixed,103784892
fixed,104452640
fixed,104274808
fixed,104545534
fixed,105650284
fixed,105237560
fixed,106120308
fixed,106264044
fixed,105724268
fixed,106213962
fixed,106871552
fixed,105935694
fixed,106607296
fixed,105559248
fixed,104246558
fixed,101870616
fixed,104658886
fixed,105074218
fixed,105433368
fixed,103799050
fixed,100856614
fixed,105244612
fixed,102128046
fixed,104039266
fixed,104021008
fixed,102386218
fixed,102699156
fixed,101142056
fixed,104599128
fixed,104753546
fixed,102841082
fixed,105289520
fixed,104207682
fixed,103198022
fixed,104934932
fixed,104913324
fixed,105496870
fixed,104217332
fixed,102244394
fixed,105987256
fixed,103867040
fixed,105259614
fixed,105737092
fixed,104248320
fixed,102371010
fixed,105425112
fixed,104850612
fixed,105759342
fixed,105229016
fixed,104691632
fixed,102684950
fixed,105635554
fixed,106887938
fixed,106563274
fixed,104904324
fixed,106728518
fixed,107186252
fixed,106792000
fixed,106400298
fixed,106134394
fixed,105417932
fixed,105482958
fixed,105360046
fixed,105085552
fixed,105680716
fixed,105950856
fixed,105108036
fixed,106736990
fixed,106060006
fixed,106245020
fixed,103766934
fixed,108895550
fixed,104499480
fixed,105852314
fixed,105278460
fixed,106896136
fixed,104973616
fixed,106102202
fixed,106588074
fixed,105679250
fixed,104534042
fixed,106404212
fixed,105535878
fixed,105479760
fixed,105331016
fixed,105288102
fixed,103914184
fixed,105374020
fixed,107171840
fixed,104067094
fixed,106463368
fixed,104618046
fixed,103829618
fixed,103243194
fixed,104110006
fixed,103709948
fixed,102387384
fixed,104089086
fixed,104787488
fixed,107022052
fixed,103630136
fixed,105274596
fixed,103993072
fixed,104158996
fixed,104449790
fixed,104166164
fixed,104909490
fixed,101973766
fixed,103712288
fixed,107446354
fixed,105405610
fixed,105348530
fixed,105353988
fixed,105682200
fixed,106674646
fixed,104767424
fixed,104922610
fixed,105102226
fixed,106618268
fixed,106060390
fixed,104212074
fixed,105459984
fixed,104389254
fixed,104118114
fixed,103601806
fixed,104963596
fixed,108009746
fixed,104836534
fixed,103547278
fixed,104062172
fixed,100057192
fixed,104978524
fixed,104144358
fixed,102881258
fixed,106792492
fixed,104687366
fixed,103809016
fixed,104631620
fixed,103478988
fixed,103298814
fixed,105903664
fixed,106404920
fixed,105818248
fixed,105077482
fixed,106319514
fixed,108626306
fixed,106160560
fixed,103862020
fixed,104260380
fixed,103736272
fixed,105372050
fixed,105022136
fixed,105162436
fixed,106311622
fixed,106687674
fixed,102305898
fixed,104049510
fixed,105706686
fixed,104772330
fixed,104665380
fixed,107005336
fixed,103236996
fixed,104035942
fixed,104768400
fixed,104222904
fixed,104120138
fixed,106357920
fixed,105810554
fixed,103433936
fixed,107953926
fixed,102981064
fixed,105131504
fixed,102635938
fixed,108580140
fixed,104248792
fixed,105241830
fixed,104261790
fixed,107797382
fixed,104911170
fixed,104737166
fixed,104348726
fixed,103119436
fixed,106621682
fixed,105567464
fixed,105446222
fixed,105566596
fixed,103743858
fixed,104181162
fixed,104591002
fixed,103883626
fixed,108123496
fixed,104250812
fixed,103568386
fixed,105702878
fixed,104920746
fixed,105706358
fixed,105598438
fixed,103871506
fixed,104959258
fixed,103881204
fixed,103793636
fixed,104077634
fixed,108309426
fixed,105920576
fixed,105390970
fixed,103993332
fixed,105240308
fixed,104728036
fixed,108354036
fixed,104689900
fixed,104047812
fixed,105897004
fixed,105946840
fixed,105021532
fixed,110632756
fixed,104125742
fixed,105338000
fixed,107101482
fixed,107522344
fixed,106527120
fixed,115130078
fixed,104280190
fixed,104741582
fixed,106598710
fixed,108964476
fixed,105099896
fixed,105297386
fixed,106556138
fixed,104549334
fixed,106855302
fixed,106658338
fixed,105373154
fixed,108280088
fixed,104530910
fixed,104583722
fixed,104358420
fixed,104322830
fixed,105251796
fixed,105261624
fixed,107700922
fixed,107443330
fixed,104992064
fixed,103968984
fixed,104876456
fixed,103592694
fixed,106762158
fixed,106070888
fixed,104753572
fixed,105579916
fixed,105642076
fixed,106634012
fixed,105122466
fixed,105567872
fixed,105582562
fixed,104484480
fixed,103067554
fixed,104811180
fixed,103984912
fixed,105031822
fixed,105569102
fixed,107840574
fixed,104885676
fixed,105303532
fixed,103164818
fixed,104866750
fixed,102780482
fixed,103809170
fixed,105578620
fixed,106097250
fixed,105281182
fixed,104791498
fixed,103690942
fixed,105550536
fixed,105157742
fixed,104661222
fixed,107188896
fixed,105297754
fixed,105267638
fixed,103956928
fixed,105323390
fixed,105096826
fixed,104248034
fixed,102951736
fixed,106368520
fixed,105658474
fixed,105284746
fixed,104204988
fixed,105025648
fixed,105441908
fixed,108213622
fixed,105122334
fixed,104473470
fixed,105677342
fixed,105026640
fixed,101868164
fixed,105894764
fixed,106333696
fixed,106390790
fixed,104658426
fixed,105068138
fixed,105362630
fixed,104589080
fixed,103197386
fixed,105550288
fixed,105250882
fixed,106689674
fixed,102834996
fixed,105420858
fixed,102143176
fixed,102821800
fixed,105094484
fixed,106471906
fixed,105462628
fixed,106231782
fixed,105778848
fixed,105334122
fixed,105135746
fixed,105330524
fixed,105923370
fixed,106407522
fixed,104551378
fixed,104340470
fixed,107074102
fixed,105808676
fixed,106118440
fixed,106728180
fixed,106387022
fixed,105248362
fixed,106434972
fixed,104525460
fixed,106523238
fixed,105539390
fixed,105211982
fixed,104465100
fixed,105658600
fixed,105545626
fixed,107198156
fixed,106404266
fixed,106738152
fixed,106282292
fixed,105823558
fixed,107024672
fixed,106627706
fixed,105755956
fixed,105452928
fixed,105842894
fixed,106059360
fixed,106092438
fixed,107195030
fixed,105375532
fixed,105190010
fixed,105542560
fixed,107202132
fixed,106177818
fixed,106754562
fixed,105151108
fixed,106393190
fixed,105707452
fixed,106013796
fixed,106549448
fixed,107211702
fixed,107140576
fixed,105807978
fixed,106802954
fixed,105521308
fixed,106707260
fixed,106471418
fixed,106572198
fixed,106518100
fixed,106498790
fixed,106584334
fixed,106746526
fixed,106558382
fixed,106568248
fixed,106486142
fixed,106395598
fixed,106460308
fixed,106875502
fixed,105545942
fixed,106620080
fixed,106117808
fixed,106613110
fixed,106436988
fixed,106768594
fixed,105406458
fixed,106268464
fixed,105710082
fixed,106967682
fixed,112780662
fixed,107872046
fixed,107234778
fixed,106918466
fixed,106905744
fixed,106863346
fixed,107054812
fixed,107266918
fixed,106855014
fixed,107282156
fixed,106884016
fixed,106799298
fixed,106930048
fixed,106993322
fixed,107050348
fixed,107155816
fixed,108829830
fixed,108758882
fixed,110239498
fixed,107087438
fixed,108149632
fixed,107067756
fixed,109894582
fixed,109201914
fixed,108726550
fixed,107458384
fixed,106195420
fixed,105503352
fixed,103922226
fixed,105069056
fixed,104582584
fixed,106832082
fixed,107375472
fixed,107275446
fixed,106637182
