class,cycles
fixed,7831040
fixed,7832840
fixed,7980124
fixed,7843898
fixed,7840598
fixed,7702680
fixed,7972232
fixed,7898742
fixed,8045926
fixed,7804274
fixed,7811206
fixed,7829946
fixed,7819018
fixed,7825876
fixed,7833642
fixed,7843428
fixed,7511530
fixed,7703522
fixed,7822778
fixed,8009286
fixed,7836604
fixed,7829586
fixed,7826288
fixed,7779154
fixed,8132328
fixed,7746372
fixed,7800854
fixed,7803504
fixed,7872202
fixed,7938950
fixed,7839806
fixed,7830100
fixed,7815854
fixed,7927324
fixed,7773512
fixed,7756082
fixed,7771970
fixed,7723088
fixed,7884444
fixed,7876336
fixed,7825190
fixed,7959410
fixed,7817898
fixed,7799722
fixed,7819844
fixed,7823686
fixed,7764096
fixed,7804980
fixed,7944476
fixed,7748864
fixed,7896636
fixed,7954364
fixed,7740712
fixed,7593670
fixed,7944452
fixed,7814988
fixed,7807188
fixed,7828072
fixed,7838654
fixed,7776776
fixed,7877310
fixed,7921684
fixed,7880044
fixed,7810608
fixed,7810114
fixed,7824096
fixed,7855866
fixed,7607966
fixed,7652020
fixed,7781506
fixed,7801940
fixed,7954136
fixed,7869384
fixed,7806168
fixed,7864318
fixed,7899148
fixed,7774154
fixed,7826308
fixed,7822940
fixed,7831162
fixed,7752718
fixed,7768044
fixed,7809728
fixed,7826762
fixed,7643382
fixed,7625104
fixed,7385864
fixed,7481636
fixed,7894988
fixed,7803656
fixed,7829086
fixed,7981132
fixed,7824108
fixed,7820938
fixed,8004488
fixed,7827528
fixed,7813132
fixed,7814632
fixed,7771642
fixed,7905868
fixed,7812530
fixed,7800328
fixed,7825252
fixed,8156850
fixed,7813482
fixed,7914344
fixed,7824402
fixed,7889310
fixed,7762110
fixed,7740508
fixed,7823968
fixed,7799196
fixed,7919636
fixed,7624160
fixed,7853110
fixed,7751370
fixed,7851810
fixed,7849894
fixed,7819364
fixed,7915966
fixed,7898768
fixed,7488210
fixed,7531208
fixed,7826188
fixed,7738676
fixed,7836550
fixed,7710230
fixed,7785236
fixed,7844896
fixed,7738758
fixed,7732804
fixed,7884078
fixed,7799178
fixed,7910714
fixed,7931850
fixed,7824440
fixed,7890188
fixed,7831382
fixed,7596560
fixed,7809692
fixed,7809872
fixed,7919424
fixed,7530312
fixed,7922198
fixed,7817216
fixed,7693832
fixed,7822486
fixed,7847994
fixed,7768080
fixed,7766284
fixed,7788322
fixed,8015326
fixed,7825846
fixed,7827170
fixed,7761098
fixed,7771808
fixed,7765314
fixed,7879056
fixed,7556592
fixed,7877952
fixed,7847500
fixed,7636258
fixed,7577650
fixed,7876118
fixed,7870494
fixed,7809952
fixed,7807990
fixed,7859242
fixed,7780354
fixed,7892044
fixed,7810222
fixed,7827708
fixed,7794704
fixed,7839952
fixed,7852468
fixed,7546004
fixed,7980056
fixed,7849574
fixed,7780192
fixed,7839042
fixed,7738596
fixed,7850218
fixed,7865682
fixed,7904664
fixed,7817166
fixed,7888622
fixed,7833648
fixed,7835708
fixed,7908304
fixed,7805030
fixed,7747324
fixed,7946902
fixed,7865610
fixed,7827458
fixed,7726718
fixed,7936518
fixed,7802288
fixed,7779366
fixed,7813574
fixed,7723100
fixed,7824882
fixed,7852038
fixed,7893294
fixed,7873974
fixed,7834736
fixed,7753382
fixed,7891640
fixed,7861384
fixed,7783844
fixed,7820374
fixed,7811798
fixed,7818056
fixed,7829648
fixed,7926882
fixed,7812436
fixed,7856514
fixed,7778344
fixed,7754252
fixed,7706480
fixed,7803310
fixed,7921082
fixed,7393802
fixed,7820628
fixed,7810204
fixed,7794350
fixed,7817314
fixed,7893724
fixed,7820730
fixed,7838620
fixed,7814676
fixed,7648498
fixed,7855032
fixed,7861698
fixed,7841004
fixed,7774832
fixed,7857002
fixed,7513946
fixed,7835456
fixed,7842400
fixed,7859646
fixed,7822742
fixed,7879788
fixed,7838978
fixed,7892506
fixed,7814080
fixed,7922658
fixed,7836856
fixed,7833934
fixed,7823908
fixed,7833192
fixed,7875792
fixed,7695360
fixed,7622626
fixed,7379386
fixed,7631348
fixed,7634028
fixed,7840310
fixed,7854258
fixed,7820710
fixed,8001194
fixed,7920106
fixed,7846834
fixed,7880116
fixed,7883022
fixed,7779028
fixed,7842590
fixed,7866612
fixed,7798722
fixed,7685712
fixed,7849978
fixed,7824444
fixed,7975658
fixed,7991910
fixed,7841852
fixed,8032402
fixed,7818592
fixed,7836276
fixed,7820024
fixed,7729660
fixed,7757304
fixed,7882498
fixed,7839048
fixed,7742632
fixed,7844460
fixed,7585238
fixed,7867062
fixed,7828732
fixed,7832164
fixed,7802818
fixed,7825080
fixed,7502640
fixed,7808748
fixed,7831372
fixed,7843542
fixed,7850860
fixed,7828112
fixed,7803204
fixed,7838602
fixed,7834858
fixed,7763390
fixed,7862102
fixed,7788982
fixed,7846718
fixed,7831022
fixed,7692718
fixed,7860860
fixed,7857774
fixed,7669706
fixed,7790312
fixed,7782202
fixed,7845140
fixed,7869844
fixed,7835356
fixed,7824296
fixed,7892062
fixed,7654122
fixed,7869266
fixed,7690870
fixed,7869456
fixed,7776200
fixed,7758358
fixed,7823822
fixed,7806916
fixed,7835948
fixed,9100806
fixed,7878536
fixed,7814078
fixed,7816838
fixed,7886708
fixed,7738374
fixed,7803760
fixed,7811756
fixed,7830422
fixed,7838114
fixed,7717034
fixed,7900120
fixed,7828122
fixed,7813830
fixed,7834894
fixed,7827794
fixed,7486108
fixed,7805344
fixed,7882416
fixed,7688602
fixed,7808488
fixed,7717196
fixed,7739668
fixed,7811588
fixed,7816300
fixed,7542632
fixed,7814754
fixed,7706044
fixed,7802392
fixed,7810380
fixed,7874654
fixed,7810198
fixed,7857848
fixed,7811588
fixed,7721756
fixed,7977266
fixed,7903530
fixed,7566776
fixed,7681338
fixed,7747978
fixed,7863648
fixed,7832870
fixed,7872386
fixed,7879542
fixed,7695338
fixed,7795260
fixed,7813578
fixed,7967858
fixed,7804194
fixed,7797720
fixed,7721172
fixed,7755966
fixed,7938296
fixed,7869134
fixed,9326536
fixed,7915622
fixed,7854140
fixed,7894460
fixed,7815196
fixed,7754686
fixed,7740582
fixed,7814984
fixed,7873140
fixed,7820874
fixed,7901874
fixed,7750736
fixed,7839870
fixed,7817790
fixed,7777120
fixed,7818742
fixed,7759964
fixed,7727974
fixed,7805680
fixed,7771050
fixed,7586692
fixed,7749580
fixed,7694580
fixed,7811582
fixed,7725720
fixed,7834482
fixed,7811796
fixed,7835020
fixed,7839382
fixed,7691658
fixed,7904708
fixed,7691348
fixed,7800156
fixed,7952740
fixed,7762388
fixed,7683658
fixed,7506302
fixed,7685814
fixed,7757644
fixed,7837058
fixed,7527436
fixed,7931210
fixed,7821162
fixed,7889822
fixed,7562578
fixed,7830256
fixed,7869680
fixed,7726700
fixed,7878174
fixed,7900640
fixed,7820052
fixed,7774028
fixed,7820076
fixed,7757610
fixed,7832388
fixed,7703398
fixed,7823406
fixed,8034490
fixed,7589874
fixed,7882844
fixed,7715338
fixed,7714534
fixed,7914970
fixed,7750144
fixed,7704276
fixed,7671172
fixed,7792868
fixed,7827474
fixed,7734706
fixed,7823348
fixed,7869990
fixed,7834054
fixed,7873964
fixed,7848492
fixed,7833274
fixed,7822740
fixed,7823238
fixed,7830576
fixed,7811766
fixed,7740908
fixed,7770466
fixed,7944700
fixed,7695852
fixed,7813724
fixed,7867418
fixed,7817512
fixed,7787702
fixed,7725940
fixed,7812996
fixed,7596182
fixed,7819062
fixed,7720190
fixed,7695214
fixed,7793762
fixed,7852970
fixed,7813038
fixed,7874404
fixed,7876764
fixed,7816264
fixed,8169330
fixed,7885320
fixed,9281836
fixed,8109610
fixed,8057042
fixed,7800880
fixed,7745608
fixed,7738808
fixed,7717644
fixed,7658166
fixed,7369530
fixed,7491026
fixed,7735016
fixed,7852310
fixed,7901516
fixed,7727954
fixed,7889442
fixed,7904706
fixed,7778042
fixed,7833756
fixed,7991314
fixed,7550230
fixed,7771936
fixed,7634170
fixed,7638680
fixed,7686582
fixed,7845772
fixed,7709566
fixed,7367144
fixed,7724788
fixed,8058292
fixed,7565108
fixed,7872208
fixed,7576846
fixed,7858288
fixed,7797480
fixed,7907020
fixed,7679182
fixed,7768764
fixed,7819936
fixed,7653456
fixed,7831018
fixed,7277416
fixed,7840026
fixed,7870290
fixed,7463142
fixed,7630694
fixed,7927278
fixed,7639314
fixed,7550256
fixed,7923708
fixed,7957264
fixed,7843810
fixed,7925686
fixed,7534540
fixed,7886294
fixed,7803380
fixed,7802018
fixed,7814058
fixed,7818522
fixed,8080014
fixed,8037188
fixed,7680654
fixed,7817188
fixed,7819580
fixed,7728626
fixed,7781702
fixed,7877230
fixed,7794438
fixed,7716386
fixed,7888386
fixed,7792598
fixed,7942800
fixed,7785790
fixed,7835302
fixed,7883552
fixed,7391528
fixed,7560602
fixed,7851516
fixed,7882872
fixed,7737474
fixed,7804156
fixed,7811254
fixed,7825402
fixed,7901102
fixed,7376154
fixed,7842660
fixed,7666006
fixed,7457486
fixed,7806970
fixed,7812368
fixed,7647920
fixed,7766762
fixed,7853080
fixed,7750806
fixed,7858608
fixed,7800760
fixed,7804550
fixed,7790380
fixed,7677948
fixed,7799698
fixed,7814496
fixed,7858120
fixed,7708132
fixed,7847378
fixed,7847118
fixed,7954862
fixed,7873992
fixed,7744166
fixed,7782838
fixed,7714852
fixed,7744560
fixed,7865182
fixed,7863348
fixed,7713842
fixed,7795260
fixed,7862518
fixed,7764478
fixed,7784482
fixed,7831762
fixed,7942308
fixed,7831538
fixed,7820818
fixed,7836164
fixed,7722474
fixed,7828592
fixed,7760644
fixed,7773070
fixed,7811724
fixed,7823378
fixed,7801700
fixed,7762716
fixed,7933274
fixed,7881308
fixed,7774846
fixed,7773166
fixed,7852462
fixed,7845028
fixed,7852098
fixed,7854618
fixed,7878184
fixed,7892028
fixed,7708138
fixed,7602004
fixed,7878356
fixed,7770060
fixed,7803540
fixed,7809804
fixed,7751670
fixed,7807858
fixed,7843092
fixed,7883848
fixed,7835140
fixed,7810088
fixed,7966992
fixed,7787080
fixed,7778496
fixed,7679042
fixed,7799912
fixed,7367064
fixed,7747500
fixed,7822086
fixed,7689178
fixed,7426516
fixed,7829106
fixed,7879286
fixed,7452440
fixed,7866026
fixed,7813206
fixed,7742278
fixed,7527144
fixed,7670186
fixed,7764166
fixed,7751162
fixed,7789294
fixed,7864234
fixed,7743634
fixed,7690268
fixed,7835540
fixed,7753578
fixed,7687046
fixed,7830504
fixed,8258852
fixed,7466116
fixed,7704680
fixed,7413646
fixed,7833838
fixed,7824170
fixed,7840926
fixed,7791020
fixed,7853858
fixed,7817364
fixed,7878422
fixed,7745866
fixed,7824628
fixed,7744538
fixed,7787840
fixed,7804084
fixed,7837054
fixed,7898686
fixed,7829934
fixed,7826516
fixed,7831432
fixed,7763590
fixed,8024052
fixed,7824348
fixed,7871306
fixed,7840840
fixed,7823480
fixed,7379056
fixed,7594092
fixed,7774460
fixed,7694012
fixed,7715436
fixed,7874250
fixed,7790014
fixed,7497672
fixed,7853602
fixed,7855046
fixed,7683362
fixed,7848960
fixed,7858830
fixed,7826458
fixed,7471404
fixed,7769940
fixed,7777224
fixed,7613766
fixed,7810358
fixed,7780234
fixed,7589420
fixed,7840164
fixed,7724582
fixed,7395854
fixed,7545790
fixed,7862200
fixed,7687536
fixed,7688380
fixed,9091556
fixed,9212730
fixed,8465146
fixed,7705140
fixed,7672882
fixed,7577516
fixed,7564484
fixed,8180138
fixed,7856386
fixed,7752152
fixed,8132066
fixed,7731610
fixed,7718202
fixed,7969768
fixed,7734916
fixed,7703068
fixed,8457968
fixed,8154092
fixed,8550442
fixed,7744908
fixed,7572560
fixed,7677332
fixed,7708514
fixed,8218622
fixed,7633098
fixed,7474398
fixed,7525934
fixed,7799402
fixed,7685270
fixed,7738468
fixed,7704288
fixed,7744506
fixed,7748718
fixed,7525092
fixed,7608618
fixed,7653008
fixed,7743848
fixed,8134442
fixed,8088062
fixed,7727180
fixed,7679772
fixed,8193736
fixed,8454232
fixed,8446688
fixed,9510524
fixed,7915616
fixed,7718914
fixed,7617194
fixed,8227102
fixed,7942300
fixed,7576570
fixed,7624788
fixed,7724574
fixed,7762944
fixed,7823622
fixed,7691728
fixed,7587152
fixed,8019428
fixed,7736636
fixed,7745956
fixed,7791546
fixed,7696006
fixed,7764730
fixed,7855152
fixed,7580540
fixed,9148220
fixed,7851850
fixed,7913186
fixed,7777494
fixed,7828174
fixed,7876474
fixed,7870284
fixed,8081824
fixed,7855212
fixed,7719160
fixed,7841272
fixed,7713090
fixed,7896520
fixed,7809126
fixed,7891286
fixed,7679368
fixed,7637824
fixed,7799764
fixed,7890694
fixed,7815418
fixed,7823196
fixed,7732814
fixed,7458984
fixed,7759450
fixed,7834056
fixed,7389322
fixed,7874294
fixed,7769586
fixed,7876828
fixed,7810870
fixed,7736686
fixed,7584684
fixed,7792968
fixed,7851886
fixed,7856756
fixed,7737782
fixed,7840930
fixed,7681788
fixed,7806558
fixed,7816212
fixed,7765000
fixed,7785774
fixed,7706168
fixed,7829552
fixed,7814898
fixed,7904834
fixed,7779842
fixed,7760474
fixed,7768914
fixed,7821958
fixed,7744144
fixed,7817644
fixed,7807926
fixed,7902116
fixed,7812384
fixed,7834292
fixed,7979952
fixed,7803132
fixed,7643380
fixed,7589498
fixed,7800368
fixed,7836372
fixed,7745922
fixed,7878740
fixed,7816742
fixed,7813884
fixed,7802268
fixed,7809836
fixed,7822022
fixed,7813292
fixed,7808398
fixed,7816916
fixed,7825130
fixed,7814262
fixed,7882390
fixed,7819382
fixed,7796986
fixed,7799496
fixed,7806274
fixed,7893054
fixed,8017608
fixed,8098914
fixed,8042834
fixed,8009332
fixed,7971762
fixed,7916954
fixed,7903786
fixed,7935364
fixed,8327100
fixed,8348952
fixed,8102506
fixed,7962726
fixed,8024290
fixed,7910578
fixed,7944724
fixed,7810616
fixed,7814956
fixed,7985282
fixed,7871170
fixed,7877398
fixed,7928150
fixed,7897860
fixed,7852550
fixed,7526056
fixed,8730044
fixed,8861786
fixed,8098890
fixed,7927260
fixed,7881820
fixed,7684426
fixed,7759536
fixed,7787302
fixed,7728218
fixed,7716644
fixed,7821450
fixed,7821298
fixed,8000550
fixed,7931230
fixed,7793766
fixed,7827162
fixed,7878440
fixed,7819368
fixed,7885230
fixed,7834860
fixed,8186818
fixed,8054308
fixed,7984408
fixed,8250512
fixed,8159320
fixed,8154116
fixed,7969144
fixed,8257972
fixed,8020464
fixed,7978220
fixed,7951956
fixed,8197872
fixed,7971204
fixed,7816416
fixed,7971688
fixed,7966922
fixed,8042210
fixed,8420162
fixed,7797986
fixed,8102170
fixed,7952130
fixed,7982474
fixed,7902794
fixed,7818570
fixed,7804870
fixed,7810492
fixed,8178706
fixed,9187362
fixed,9492604
fixed,7973756
fixed,7825880
fixed,8011948
fixed,7713940
fixed,7752340
fixed,7764206
fixed,7950802
fixed,8096742
fixed,7895972
fixed,7898232
fixed,7817068
fixed,7990450
fixed,8143234
fixed,7840452
fixed,7815436
fixed,7970796
fixed,7993144
fixed,7866806
fixed,8066888
fixed,7860154
fixed,7836750
fixed,8025636
fixed,7805714
fixed,7711470
fixed,7860412
fixed,7759056
fixed,7700348
fixed,7712848
fixed,7636292
fixed,7727838
fixed,7709742
fixed,7698490
fixed,7804744
fixed,7824556
fixed,8070598
fixed,7795648
fixed,7817522
fixed,7820414
fixed,8279260
fixed,8111686
fixed,7666618
fixed,7764336
fixed,7761262
fixed,7627024
fixed,7665758
fixed,7770238
fixed,7711468
fixed,7701126
fixed,7725104
fixed,7768788
fixed,7650566
fixed,7737768
fixed,7704686
fixed,7709770
fixed,7702030
fixed,7615982
fixed,7715186
fixed,7647714
fixed,7571310
fixed,7677450
fixed,7712196
fixed,7701894
fixed,7778494
fixed,7694854
fixed,7698908
fixed,7708496
fixed,7666228
fixed,7724922
fixed,7675068
fixed,7705934
fixed,7560234
fixed,7787378
fixed,7595272
fixed,7760252
fixed,7698524
fixed,7695660
fixed,7462110
fixed,7714148
fixed,7722032
fixed,7686136
fixed,7761404
fixed,7687306
fixed,7633620
fixed,7704400
fixed,7649106
fixed,7732432
fixed,7711574
fixed,7680262
fixed,7706394
fixed,7808816
fixed,7737192
fixed,7695910
fixed,7703270
fixed,7670344
fixed,7780140
fixed,7777298
fixed,7816900
fixed,7680408
fixed,7942920
fixed,7781132
fixed,7709158
fixed,7866910
fixed,7845892
fixed,7698334
fixed,7695296
fixed,7697270
fixed,7697454
fixed,7720386
fixed,7794778
fixed,7626222
fixed,7715524
fixed,7701340
fixed,7721632
fixed,7661196
fixed,7754518
fixed,7744908
fixed,7697322
fixed,8051676
fixed,7718648
fixed,7797114
fixed,7766286
fixed,7742000
fixed,7724234
fixed,7706536
fixed,7632662
fixed,7859434
fixed,7731916
fixed,7710408
fixed,7694108
fixed,7694464
fixed,7690672
fixed,7713266
fixed,7680208
fixed,7696238
fixed,7693380
fixed,7768956
fixed,7711146
fixed,7702700
fixed,7692734
fixed,7800646
fixed,7703880
fixed,7757042
fixed,7692100
fixed,7707526
fixed,7851576
fixed,7851978
fixed,7813390
fixed,7693374
fixed,7696696
fixed,7706740
fixed,7813862
fixed,7702250
fixed,7669746
fixed,7733732
fixed,7714240
fixed,7868336
fixed,7851616
fixed,7709798
fixed,7793036
fixed,7703156
fixed,7913214
fixed,7697334
fixed,7784762
fixed,7704022
fixed,7703170
fixed,7703196
fixed,7694926
fixed,7891414
fixed,7867976
fixed,7702232
fixed,7818334
fixed,7695490
fixed,7706274
fixed,7706574
fixed,7701918
fixed,7825378
fixed,7830608
fixed,7869502
fixed,7783076
fixed,7696588
fixed,7723276
fixed,7699250
fixed,7690068
fixed,7713184
fixed,7676950
fixed,7638678
fixed,7711030
fixed,7823406
fixed,7909888
fixed,7833142
fixed,7846500
fixed,7834670
fixed,7824632
fixed,7935326
fixed,7847852
fixed,7834590
fixed,7863816
fixed,7883316
fixed,7854462
fixed,7844916
fixed,8520382
fixed,8209232
fixed,7923490
fixed,7990354
fixed,7970596
fixed,7920330
fixed,7747546
fixed,7803732
fixed,7863798
fixed,7910532
fixed,7966032
fixed,7820154
fixed,7834352
fixed,7849904
fixed,7842724
fixed,7922910
fixed,7831476
fixed,7848458
fixed,7754000
fixed,7835896
fixed,7847126
fixed,7824192
fixed,7830888
fixed,7875732
fixed,7828384
fixed,7827188
fixed,7860982
fixed,7872780
fixed,7795954
fixed,7813296
fixed,7891738
fixed,7850402
fixed,7848066
fixed,7820604
fixed,7878120
fixed,8051890
fixed,7943082
fixed,7973194
fixed,7828530
fixed,7844530
fixed,7830000
fixed,7871702
fixed,7806546
fixed,7838220
fixed,7832056
fixed,8206030
fixed,7874868
fixed,7958596
fixed,7842160
fixed,7932416
fixed,8309042
fixed,7839418
fixed,8266194
fixed,7775540
fixed,7933814
fixed,7799142
fixed,7842034
fixed,7822946
fixed,7840168
fixed,7859350
fixed,7848556
fixed,7826328
fixed,7830538
fixed,7835276
fixed,7803092
fixed,7829928
fixed,7824662
fixed,7841040
fixed,7826368
fixed,7831344
fixed,7901644
fixed,7832388
fixed,7788654
fixed,7829556
fixed,7914272
fixed,8100984
fixed,7844584
fixed,7972420
fixed,7833600
fixed,7921104
fixed,7889426
fixed,7907858
fixed,7987036
fixed,8055180
fixed,7935284
fixed,8006282
fixed,8058620
fixed,7998330
fixed,7993698
fixed,7915850
fixed,7811530
fixed,7859624
fixed,7945590
fixed,7815676
fixed,7955618
fixed,8068332
fixed,7957594
fixed,8206374
fixed,7979060
fixed,8134880
fixed,7872936
fixed,7988220
fixed,8267742
fixed,7935502
fixed,7905328
fixed,7969850
fixed,7981006
fixed,8074570
fixed,8098890
fixed,7847224
fixed,7982360
fixed,8047626
fixed,7990700
fixed,7850812
fixed,7960560
fixed,7844766
fixed,7811996
fixed,7807652
fixed,7891532
fixed,7828480
fixed,7840482
fixed,7831960
fixed,7834198
fixed,7870888
fixed,7786830
fixed,7760960
fixed,7740946
fixed,7798060
fixed,7848408
fixed,7873174
fixed,7866686
fixed,7868870
fixed,7803486
fixed,7814910
fixed,7751812
fixed,7921786
fixed,7799216
fixed,7823230
fixed,7821832
fixed,7736898
fixed,7833796
fixed,7870168
fixed,7822024
fixed,7877486
fixed,7829086
fixed,7822396
fixed,7828390
fixed,7821740
fixed,8019846
fixed,7819104
fixed,7827892
fixed,8051148
fixed,7821668
fixed,7896098
fixed,7779778
fixed,7746646
fixed,7776142
fixed,7847864
fixed,7892988
fixed,7808030
fixed,7873926
fixed,7848658
fixed,7827492
fixed,7775292
fixed,7741964
fixed,7811254
fixed,7813052
fixed,7831666
fixed,7926394
fixed,7651778
fixed,7871568
fixed,7822190
fixed,7843534
fixed,7762236
fixed,7745540
fixed,7640160
fixed,7971568
fixed,7877586
fixed,7777166
fixed,7894704
fixed,8097630
fixed,8077730
fixed,7952328
fixed,7831284
fixed,7880726
fixed,7874752
fixed,7989412
fixed,7893040
fixed,7869780
fixed,7927350
fixed,7825262
fixed,7945988
fixed,8007942
fixed,8042672
fixed,8065702
fixed,7830848
fixed,8134840
fixed,7826902
fixed,7904030
fixed,7839278
fixed,7943178
fixed,7834640
fixed,7832376
fixed,7829752
fixed,7831478
fixed,7823752
fixed,7886456
fixed,7842192
fixed,7960504
fixed,7890204
fixed,7829432
fixed,7817640
fixed,7829274
fixed,7834070
fixed,7948680
fixed,7831310
fixed,7822202
fixed,7832748
fixed,7824944
fixed,8049394
fixed,7991488
fixed,7916848
fixed,7830094
fixed,7964984
fixed,7925586
fixed,7911424
fixed,7918066
fixed,7821096
fixed,7968980
fixed,8034890
fixed,7831754
fixed,7825318
fixed,7909618
fixed,7828788
fixed,7836132
fixed,7824890
fixed,8133576
fixed,7932848
fixed,7830838
fixed,8030138
fixed,7954956
fixed,7984672
fixed,7982384
fixed,7885504
fixed,7891980
fixed,7986884
fixed,7985756
fixed,7928264
fixed,7935700
fixed,7836004
fixed,7917086
fixed,7822236
fixed,7829436
fixed,7814426
fixed,7836324
fixed,7813890
fixed,7831222
fixed,7825640
fixed,7795840
fixed,7920200
fixed,7981756
fixed,7809200
fixed,8178566
fixed,7870834
fixed,7935254
fixed,7833328
fixed,7825820
fixed,7826036
fixed,7823540
fixed,7830398
fixed,8056940
fixed,7820470
fixed,7834880
fixed,7948472
fixed,7823334
fixed,7835122
fixed,7892930
fixed,7885240
fixed,7973936
fixed,8046226
fixed,7974148
fixed,8271052
fixed,8017736
fixed,7889146
fixed,7904306
fixed,7836192
fixed,8032250
fixed,8076640
fixed,7901994
fixed,8072532
fixed,7827832
fixed,8024714
fixed,7992368
fixed,7931024
fixed,7977646
fixed,7833786
fixed,7921564
fixed,8029882
fixed,7941594
