class,cycles
fixed,250713346
fixed,250802312
fixed,249564806
fixed,248023374
fixed,251654188
fixed,248757234
fixed,248959040
fixed,250808052
fixed,248930198
fixed,253163288
fixed,248719884
fixed,248925154
fixed,251526138
fixed,249471532
fixed,251369492
fixed,250654402
fixed,248345932
fixed,249558188
fixed,248982070
fixed,247675302
fixed,251901620
fixed,250339646
fixed,250515090
fixed,251641874
fixed,251888368
fixed,248261318
fixed,246061966
fixed,250727906
fixed,247463368
fixed,247814264
fixed,249181516
fixed,243013250
fixed,248238738
fixed,250564102
fixed,248194012
fixed,248041286
fixed,249069846
fixed,246254436
fixed,248415824
fixed,251449244
fixed,247262184
fixed,249727046
fixed,250458084
fixed,251739248
fixed,248211492
fixed,248389150
fixed,247762846
fixed,247711472
fixed,246669632
fixed,253176804
fixed,245333174
fixed,249020814
fixed,246964156
fixed,250246382
fixed,247517834
fixed,245571166
fixed,245065208
fixed,250017202
fixed,249047868
fixed,249495310
fixed,247364956
fixed,246854900
fixed,248723866
fixed,249906544
fixed,250103382
fixed,252604424
fixed,253215496
fixed,250238430
fixed,249948030
fixed,254376432
fixed,255864244
fixed,253098342
fixed,255165060
fixed,255232406
fixed,258030454
fixed,250150314
fixed,249478672
fixed,254310422
fixed,251568348
fixed,251199542
fixed,253241804
fixed,250853536
fixed,252388814
fixed,254288056
fixed,257127636
fixed,255360308
fixed,254165226
fixed,255691016
fixed,250743042
fixed,251751264
fixed,253365466
fixed,253097398
fixed,254821424
fixed,253351008
fixed,253737654
fixed,255633814
fixed,249703272
fixed,256146610
fixed,258395150
fixed,255253104
fixed,256879718
fixed,256192784
fixed,255405902
fixed,254855438
fixed,255659676
fixed,254091856
fixed,255986602
fixed,254589352
fixed,257078796
fixed,255640832
fixed,255567908
fixed,253515698
fixed,255880446
fixed,253077580
fixed,255628914
fixed,251215280
fixed,248461046
fixed,249268402
fixed,252818942
fixed,255498766
fixed,251412302
fixed,256347918
fixed,253423452
fixed,250911428
fixed,246694024
fixed,250139098
fixed,249768972
fixed,246799200
fixed,243092044
fixed,245414790
fixed,244084384
fixed,242593070
fixed,250111656
fixed,246710650
fixed,244807596
fixed,245110740
fixed,247050280
fixed,248081366
fixed,247197296
fixed,247242706
fixed,246853352
fixed,248601724
fixed,247035426
fixed,248536324
fixed,243358172
fixed,242452712
fixed,245013860
fixed,246583690
fixed,243901208
fixed,251454652
fixed,243655658
fixed,249169806
fixed,243737448
fixed,244817944
fixed,248934142
fixed,248244874
fixed,243610354
fixed,245175856
fixed,242849230
fixed,245457118
fixed,245400578
fixed,244666864
fixed,244169116
fixed,245092070
fixed,244434534
fixed,247250168
fixed,249018184
fixed,243683392
fixed,250585114
fixed,246795998
fixed,249166416
fixed,243016942
fixed,245338038
fixed,249707100
fixed,249471380
fixed,244763250
fixed,241580864
fixed,244599226
fixed,244948258
fixed,244946964
fixed,242218746
fixed,251065384
fixed,248824712
fixed,245362906
fixed,244059814
fixed,246034922
fixed,243052418
fixed,242469560
fixed,242609152
fixed,246328258
fixed,244299166
fixed,243049664
fixed,244968532
fixed,243560508
fixed,243811984
fixed,242034618
fixed,244542318
fixed,248497980
fixed,243555302
fixed,243463340
fixed,245032406
fixed,246565570
fixed,242124940
fixed,241588924
fixed,243391216
fixed,245290724
fixed,245960306
fixed,241490402
fixed,244790732
fixed,243921178
fixed,243049622
fixed,249714006
fixed,241430924
fixed,240871306
fixed,241534546
fixed,244524600
fixed,244709530
fixed,243226646
fixed,247994090
fixed,245043656
fixed,242170066
fixed,248553948
fixed,246004106
fixed,251742948
fixed,244683120
fixed,243654482
fixed,242576962
fixed,239058420
fixed,249381626
fixed,246927510
fixed,245431342
fixed,242984408
fixed,251776480
fixed,245773310
fixed,245556274
fixed,243027594
fixed,243518452
fixed,243913168
fixed,249680186
fixed,243654108
fixed,244264706
fixed,246134378
fixed,247013504
fixed,242869546
fixed,244260236
fixed,242209718
fixed,243985418
fixed,251703364
fixed,241605808
fixed,244191154
fixed,247368586
fixed,244580256
fixed,247405994
fixed,242764688
fixed,244570020
fixed,245310980
fixed,252078106
fixed,248313158
fixed,243689272
fixed,249510978
fixed,245180086
fixed,248346628
fixed,246234466
fixed,239467946
fixed,250510388
fixed,249515476
fixed,244448170
fixed,244676754
fixed,252403180
fixed,248389132
fixed,242292024
fixed,247863322
fixed,250485764
fixed,246950946
fixed,246849904
fixed,249073642
fixed,248108134
fixed,245067634
fixed,248481318
fixed,247299608
fixed,248192950
fixed,242545260
fixed,248774478
fixed,244423972
fixed,248062496
fixed,246667892
fixed,241755238
fixed,244449282
fixed,243677536
fixed,246153672
fixed,242625574
fixed,250180724
fixed,242517384
fixed,242803260
fixed,246083802
fixed,248124352
fixed,245904644
fixed,244887940
fixed,247250372
fixed,243204756
fixed,241066328
fixed,245168794
fixed,246037014
fixed,244556292
fixed,243590636
fixed,241318334
fixed,247736058
fixed,241614046
fixed,246421476
fixed,250754970
fixed,241246772
fixed,250865666
fixed,245677906
fixed,246324250
fixed,247674568
fixed,243335150
fixed,242850546
fixed,244550740
fixed,241116746
fixed,248335482
fixed,244333776
fixed,249923884
fixed,243679914
fixed,246621096
fixed,249492052
fixed,247423708
fixed,240365328
fixed,247865732
fixed,244088730
fixed,244653296
fixed,243621648
fixed,244941740
fixed,241119462
fixed,241769408
fixed,249929602
fixed,248057990
fixed,242274566
fixed,244405422
fixed,245820886
fixed,248221868
fixed,243085244
fixed,244570208
fixed,243467054
fixed,243519384
fixed,243586438
fixed,245112178
fixed,250576418
fixed,247230296
fixed,250359886
fixed,249234280
fixed,253524206
fixed,253545386
fixed,250261478
fixed,255434938
fixed,255040772
fixed,255274400
fixed,248170104
fixed,248219880
fixed,251941750
fixed,254676258
fixed,254249052
fixed,255045366
fixed,251433976
fixed,251287482
fixed,249128762
fixed,249891830
fixed,245697118
fixed,247340562
fixed,250164798
fixed,253588056
fixed,254020098
fixed,252348736
fixed,253884880
fixed,256224386
fixed,254378562
fixed,254696438
fixed,253497426
fixed,254502016
fixed,252879254
fixed,253667488
fixed,254001906
fixed,255107632
fixed,253054690
fixed,253676520
fixed,255231086
fixed,253036486
fixed,254969690
fixed,255440190
fixed,254629504
fixed,253463098
fixed,253183382
fixed,255020670
fixed,253413786
fixed,252797118
fixed,256705162
fixed,253200544
fixed,256025328
fixed,253572036
fixed,252383710
fixed,252844956
fixed,254235318
fixed,248935068
fixed,248303214
fixed,251454810
fixed,253420354
fixed,253560392
fixed,250697742
fixed,249699628
fixed,253637452
fixed,254251140
fixed,253951580
fixed,249020410
fixed,251524958
fixed,243675832
fixed,244601752
fixed,247283426
fixed,242265516
fixed,243150752
fixed,249872012
fixed,244316092
fixed,247197032
fixed,250574216
fixed,244149208
fixed,246770744
fixed,247978608
fixed,246507596
fixed,244019906
fixed,243800528
fixed,244887778
fixed,244206066
fixed,255240432
fixed,249680172
fixed,241036664
fixed,242619776
fixed,245960228
fixed,244881114
fixed,245369690
fixed,248727506
fixed,246148660
fixed,241966222
fixed,245658628
fixed,249621524
fixed,245657330
fixed,242142252
fixed,248255048
fixed,248823434
fixed,245591902
fixed,241983348
fixed,240293816
fixed,245671128
fixed,247936168
fixed,244643286
fixed,245002342
fixed,243003398
fixed,241365958
fixed,249232074
fixed,246306374
fixed,247894038
fixed,242548016
fixed,248167096
fixed,246413160
fixed,245678786
fixed,244786440
fixed,244659744
fixed,251077364
fixed,245972966
fixed,243645224
fixed,249114496
fixed,244817748
fixed,251845866
fixed,249297630
fixed,251526306
fixed,245476872
fixed,250080802
fixed,242810222
fixed,245044626
fixed,249696194
fixed,243996288
fixed,250097492
fixed,245294844
fixed,251821706
fixed,241253740
fixed,243278262
fixed,245245616
fixed,246680120
fixed,241936260
fixed,244642804
fixed,248793438
fixed,243770752
fixed,245098992
fixed,242197108
fixed,243174536
fixed,246138434
fixed,245845004
fixed,242338166
fixed,246310736
fixed,243601524
fixed,242202920
fixed,245383796
fixed,242220100
fixed,246973720
fixed,245342284
fixed,243481718
fixed,247304736
fixed,245695222
fixed,245067162
fixed,248882658
fixed,246598526
fixed,246103376
fixed,243529692
fixed,242998060
fixed,244038740
fixed,243658906
fixed,246801090
fixed,241705882
fixed,245597620
fixed,250113502
fixed,245299202
fixed,241624246
fixed,244934394
fixed,245903680
fixed,243955726
fixed,240090698
fixed,242135552
fixed,247056146
fixed,241616572
fixed,244850632
fixed,243948692
fixed,243974596
fixed,248410064
fixed,244717020
fixed,248569512
fixed,244032230
fixed,244297224
fixed,242178516
fixed,249363514
fixed,247901968
fixed,245785278
fixed,247059932
fixed,249198950
fixed,244269040
fixed,251557058
fixed,244177360
fixed,249835872
fixed,244113982
fixed,246304844
fixed,245109712
fixed,243081054
fixed,248244096
fixed,246513614
fixed,248770810
fixed,245160286
fixed,243213764
fixed,243019902
fixed,241920204
fixed,248289364
fixed,244898248
fixed,244415934
fixed,242138594
fixed,255106790
fixed,245413660
fixed,248531058
fixed,244033686
fixed,246287200
fixed,243917746
fixed,247056310
fixed,244054008
fixed,243998052
fixed,245368758
fixed,242252742
fixed,246398284
fixed,245062380
fixed,243867968
fixed,241629006
fixed,246400968
fixed,250807594
fixed,244869348
fixed,250292594
fixed,243668424
fixed,248181104
fixed,245148796
fixed,242228566
fixed,248887854
fixed,249388428
fixed,243711110
fixed,245741630
fixed,244519294
fixed,245180300
fixed,241691972
fixed,246995322
fixed,244839588
fixed,242587896
fixed,246818706
fixed,244119254
fixed,248905510
fixed,247816364
fixed,248618686
fixed,242619776
fixed,247055696
fixed,250825472
fixed,247302980
fixed,247117982
fixed,246856576
fixed,244839276
fixed,249524060
fixed,249229348
fixed,248706484
fixed,251573024
fixed,244512330
fixed,249862656
fixed,249195330
fixed,244809608
fixed,245531274
fixed,247789438
fixed,247690256
fixed,246247262
fixed,249249302
fixed,246471416
fixed,246214434
fixed,245571772
fixed,249753630
fixed,244444174
fixed,248202780
fixed,246884168
fixed,249929052
fixed,247375542
fixed,248002198
fixed,249250314
fixed,250574584
fixed,244099250
fixed,249827904
fixed,242135754
fixed,245635542
fixed,242283462
fixed,248035872
fixed,246009424
fixed,250678276
fixed,251484894
fixed,250138412
fixed,251481780
fixed,254440496
fixed,250644672
fixed,254527520
fixed,252571038
fixed,256951110
fixed,245442294
fixed,247896442
fixed,248786870
fixed,249355404
fixed,253664016
fixed,245907876
fixed,250752854
fixed,247294906
fixed,251287324
fixed,248606280
fixed,253134568
fixed,252942794
fixed,250160698
fixed,248338468
fixed,256710782
fixed,253884394
fixed,254116822
fixed,253896966
fixed,250360702
fixed,255581526
fixed,257079682
fixed,254557442
fixed,253139288
fixed,252312286
fixed,253860566
fixed,252593276
fixed,253292754
fixed,253388526
fixed,256611430
fixed,253388368
fixed,254415250
fixed,256623236
fixed,261982190
fixed,255233876
fixed,254047216
fixed,254025540
fixed,251601368
fixed,254060774
fixed,253937644
fixed,253879598
fixed,250599794
fixed,248348276
fixed,287548934
fixed,311789620
fixed,247245286
fixed,247800926
fixed,243275066
fixed,245100436
fixed,248946928
fixed,247461498
fixed,247278704
fixed,245619242
fixed,255758652
fixed,245962088
fixed,252177842
fixed,248615426
fixed,248554632
fixed,240989166
fixed,243896476
fixed,250857008
fixed,247980622
fixed,247129668
fixed,245268164
fixed,241810212
fixed,245189378
fixed,244568336
fixed,242884918
fixed,242028678
fixed,243343510
fixed,244991434
fixed,250809872
fixed,241433234
fixed,246901134
fixed,243166250
fixed,244800934
fixed,246173830
fixed,248417442
fixed,247690110
fixed,246543820
fixed,246342958
fixed,250081022
fixed,246156964
fixed,244165094
fixed,247243478
fixed,245557738
fixed,241060748
fixed,244975900
fixed,249601520
fixed,244010502
fixed,246869132
fixed,247783702
fixed,243672560
fixed,246547772
fixed,245723888
fixed,248467892
fixed,244851326
fixed,244990196
fixed,245498754
fixed,252409754
fixed,250435102
fixed,243347270
fixed,248247444
fixed,246062880
fixed,245669760
fixed,246773400
fixed,248431114
fixed,247487884
fixed,249414770
fixed,245361604
fixed,242990350
fixed,243901940
fixed,243746948
fixed,242009566
fixed,245541326
fixed,242532156
fixed,240348168
fixed,241526534
fixed,245973698
fixed,245135172
fixed,241803270
fixed,249018380
fixed,245700040
fixed,242637354
fixed,245634966
fixed,244276606
fixed,249787492
fixed,243800332
fixed,248028150
fixed,246527804
fixed,248637666
fixed,246608410
fixed,246603798
fixed,242967950
fixed,243271414
fixed,246973224
fixed,244345796
fixed,245108356
fixed,246956144
fixed,246813310
fixed,243947794
fixed,248710660
fixed,248250120
fixed,250696652
fixed,247869502
fixed,246593062
fixed,247845440
fixed,248154418
fixed,242025270
fixed,241413474
fixed,242724364
fixed,244527894
fixed,244470136
fixed,250250582
fixed,248736146
fixed,245575364
fixed,250988214
fixed,242380706
fixed,242920560
fixed,244697242
fixed,250219540
fixed,242803192
fixed,243997116
fixed,245824620
fixed,246170314
fixed,243893324
fixed,243472562
fixed,246341632
fixed,247815628
fixed,245509760
fixed,247220592
fixed,247018504
fixed,246735794
fixed,245077396
fixed,245692594
fixed,251455738
fixed,242203502
fixed,245218596
fixed,246821020
fixed,247389772
fixed,251673640
fixed,243212386
fixed,251723482
fixed,244845812
fixed,239598788
fixed,247522640
fixed,248753972
fixed,246030306
fixed,248064152
fixed,246203690
fixed,244764838
fixed,252484980
fixed,245806536
fixed,243146762
fixed,243784434
fixed,240313522
fixed,249885750
fixed,240604678
fixed,243319768
fixed,252411956
fixed,242101180
fixed,249083826
fixed,243848048
fixed,248643666
fixed,245615104
fixed,245609712
fixed,241684426
fixed,248088012
fixed,244377814
fixed,244925636
fixed,248573854
fixed,245193612
fixed,243765894
fixed,245772092
fixed,247718788
fixed,250613624
fixed,243819532
fixed,243982894
fixed,247327278
fixed,246601660
fixed,244758630
fixed,249815450
fixed,249426056
fixed,242606890
fixed,247423720
fixed,248891878
fixed,247869432
fixed,245851278
fixed,246028884
fixed,247191280
fixed,243716408
fixed,245900934
fixed,248948408
fixed,245047038
fixed,241891912
fixed,247082792
fixed,245016492
fixed,243813602
fixed,247524706
fixed,244465088
fixed,247423296
fixed,244285792
fixed,247531162
fixed,245202488
fixed,247219478
fixed,247945550
fixed,245044988
fixed,244986480
fixed,247375048
fixed,246124440
fixed,244840068
fixed,251336938
fixed,251724312
fixed,249157734
fixed,246063548
fixed,245833736
fixed,248157106
fixed,244818094
fixed,247553264
fixed,243138290
fixed,246138044
fixed,243679688
fixed,246029964
fixed,251972812
fixed,246312124
fixed,248525722
fixed,252765424
fixed,249085784
fixed,251164694
fixed,255886244
fixed,254628768
fixed,250271672
fixed,248884314
fixed,257618498
fixed,249762106
fixed,256068096
fixed,255878336
fixed,257251032
fixed,255874446
fixed,250000248
fixed,253186814
fixed,256558556
fixed,248651458
fixed,249586190
fixed,256894618
fixed,255804960
fixed,255944602
fixed,248376290
fixed,249809152
fixed,253132856
fixed,255474822
fixed,255392438
fixed,253308680
fixed,255384134
fixed,253959902
fixed,254741932
fixed,253396176
fixed,254652896
fixed,252622320
fixed,254505040
fixed,256231520
fixed,254072680
fixed,253443888
fixed,254607316
fixed,255848194
fixed,253848778
fixed,257612396
fixed,255622696
fixed,255379836
fixed,259302942
fixed,255792154
fixed,254540608
fixed,258479500
fixed,256042416
fixed,254589844
fixed,258046854
fixed,255005528
fixed,256488236
fixed,254594514
fixed,256166154
fixed,247988422
fixed,257295930
fixed,251092088
fixed,247144944
fixed,250701976
fixed,246509732
fixed,246081440
fixed,243015844
fixed,247746630
fixed,248086744
fixed,245945094
fixed,245234160
fixed,246882898
fixed,249240224
fixed,249433746
fixed,245449880
fixed,243926236
fixed,245304506
fixed,248648494
fixed,245965214
fixed,241834226
fixed,243623554
fixed,247079318
fixed,243913368
fixed,247722662
fixed,242205186
fixed,249678992
fixed,244081882
fixed,242007796
fixed,245096548
fixed,242857816
fixed,241066304
fixed,247009680
fixed,242382034
fixed,243221254
fixed,245715858
fixed,243629040
fixed,249338656
fixed,246256300
fixed,242325766
fixed,244008180
fixed,242384696
fixed,252581200
fixed,246200928
fixed,245632162
fixed,246630062
fixed,249469348
fixed,245510162
fixed,243702880
fixed,244612032
fixed,243771366
fixed,246329196
fixed,254263988
fixed,245005638
fixed,243413760
fixed,245575188
fixed,244400806
fixed,244077466
fixed,243138270
fixed,245241110
fixed,245123804
fixed,249107590
fixed,245716822
fixed,248726764
fixed,246006804
fixed,243825440
fixed,244761918
fixed,249054702
fixed,247334878
fixed,242844084
fixed,242393004
fixed,246640848
fixed,245155282
fixed,240546718
fixed,241794846
fixed,246173240
fixed,245707978
fixed,240747014
fixed,246454516
fixed,243382648
fixed,249082048
fixed,246869944
fixed,242545656
fixed,246357660
fixed,245806984
fixed,245294402
fixed,244456826
fixed,250682484
fixed,248665210
fixed,244097152
fixed,242661224
fixed,242609036
fixed,241197074
fixed,240122784
fixed,250690746
fixed,244798450
fixed,244791132
fixed,243871820
fixed,244450454
fixed,246730792
fixed,246279056
fixed,244229512
fixed,244861152
fixed,241877104
fixed,242990422
fixed,245060688
fixed,244269354
fixed,246711270
fixed,246166156
fixed,244799416
fixed,247542576
fixed,244283792
fixed,245027184
fixed,244706290
fixed,244892298
fixed,244480064
fixed,247599836
fixed,244308562
fixed,243177710
fixed,240481308
fixed,246551804
fixed,240194016
fixed,244321016
fixed,243531718
fixed,244159596
fixed,245656406
fixed,244456872
fixed,244321788
fixed,245305226
fixed,247223498
fixed,249965994
fixed,243582666
fixed,244503502
fixed,240038182
fixed,242543040
fixed,247456202
fixed,250214198
fixed,242974870
fixed,245257020
fixed,243450394
fixed,244134500
fixed,251703526
fixed,244065644
fixed,248189036
fixed,244970594
fixed,251596738
fixed,242583454
fixed,242733238
fixed,249078576
fixed,246318652
fixed,242825602
fixed,249041054
fixed,247980014
fixed,246930568
fixed,248652132
fixed,249043230
fixed,245515046
fixed,241462848
fixed,248394648
fixed,245019498
fixed,244070340
fixed,246584894
fixed,245456576
fixed,242351548
fixed,247742720
fixed,247915768
fixed,244369166
fixed,241221096
fixed,245357308
fixed,243930094
fixed,251056736
fixed,245452240
fixed,243779646
fixed,241490832
fixed,249954982
fixed,246687972
fixed,245148694
fixed,249861124
fixed,250593640
fixed,249667166
fixed,242909688
fixed,251137028
fixed,246882444
fixed,246155184
fixed,249375988
fixed,246237688
fixed,244459188
fixed,247617480
fixed,246721752
fixed,245801452
fixed,244397542
fixed,244692718
fixed,248939362
fixed,247236980
fixed,241111334
fixed,244606734
fixed,246372102
fixed,249664216
fixed,249013236
fixed,248755090
fixed,249698610
fixed,242144992
fixed,250666404
fixed,244649818
fixed,246690372
fixed,251373592
fixed,244781676
fixed,246021536
fixed,245073230
fixed,243986142
fixed,252002492
fixed,240841958
fixed,238849326
fixed,249680720
fixed,246485146
fixed,242843056
fixed,242099520
fixed,246110914
fixed,247241602
fixed,240442190
fixed,245301340
fixed,241929922
fixed,243279722
fixed,241260804
fixed,248059108
fixed,244111432
fixed,244034660
fixed,248160334
fixed,243882116
fixed,244769010
fixed,247759800
fixed,248589334
fixed,250721760
fixed,247108648
fixed,251298310
fixed,248419386
fixed,254315752
fixed,258170010
fixed,257499168
fixed,256660704
fixed,251433190
fixed,254144026
fixed,246875442
fixed,252933944
fixed,250223416
fixed,249867552
fixed,251250546
fixed,253196350
fixed,254645192
fixed,255543650
fixed,252302446
fixed,252498962
fixed,250252494
fixed,254330716
fixed,253687798
fixed,248733130
fixed,251033978
fixed,248716604
fixed,250265630
fixed,253267354
fixed,253448552
fixed,256122686
fixed,254098098
fixed,253417866
fixed,256348098
fixed,246189888
fixed,253141786
fixed,253903102
fixed,255080484
fixed,253899210
fixed,257935966
fixed,252672538
fixed,256156530
fixed,252403962
fixed,256439894
fixed,252088816
fixed,252488252
fixed,253911672
fixed,253182044
fixed,254003774
fixed,256340846
fixed,257653718
fixed,257491348
fixed,254126400
fixed,253435272
fixed,256542262
fixed,253692818
fixed,260693770
fixed,252461186
fixed,252589304
fixed,244966866
fixed,246085438
fixed,248916910
fixed,248394188
fixed,247165800
fixed,243039902
fixed,245638462
fixed,241631268
fixed,244704466
fixed,245068842
fixed,240828808
fixed,243485280
fixed,244668978
fixed,248388304
fixed,244769558
fixed,245349066
fixed,245679834
fixed,246539900
fixed,248968292
fixed,246573504
fixed,247862730
fixed,252253022
fixed,246517212
fixed,244240388
fixed,245303910
fixed,248816034
fixed,245322528
fixed,245457830
fixed,248100830
fixed,245863780
fixed,241250014
fixed,248276126
fixed,242927096
fixed,255390532
fixed,247761010
fixed,243092704
fixed,247772996
fixed,242269956
fixed,247358318
fixed,243723208
fixed,242458720
fixed,246166240
fixed,247142000
fixed,243117140
fixed,243075534
fixed,245984176
fixed,242417312
fixed,244028184
fixed,246965826
fixed,245188900
fixed,245983816
fixed,241843272
fixed,243550582
fixed,249988042
fixed,243840682
fixed,244107230
fixed,245770514
fixed,244103442
fixed,244865200
fixed,243381714
fixed,249902326
fixed,244714816
fixed,243964698
fixed,245037726
fixed,253571644
fixed,242772358
fixed,240897066
fixed,250680436
fixed,245915490
fixed,242400816
fixed,244403276
fixed,249595974
fixed,245733304
fixed,245865100
fixed,248283660
fixed,241723576
fixed,243194062
fixed,243058452
fixed,238205778
fixed,251347994
fixed,243149742
fixed,243730336
fixed,245543322
fixed,243095268
fixed,241702438
fixed,249670882
fixed,248463746
fixed,245632810
fixed,243019030
fixed,241087186
fixed,246705436
fixed,247944312
fixed,237634768
fixed,246352494
fixed,246885516
fixed,247761966
fixed,245292268
fixed,242428972
fixed,242229012
fixed,244049514
fixed,250787748
fixed,248061760
fixed,244673810
fixed,245541838
fixed,243036994
fixed,244593100
fixed,246391910
fixed,242965014
fixed,249168224
fixed,246300480
fixed,246376796
fixed,242585436
fixed,242433392
fixed,250475276
fixed,248554538
fixed,248006902
fixed,246506866
fixed,248838466
fixed,243508110
fixed,244868410
fixed,245557718
fixed,243124452
fixed,243782348
fixed,245995298
fixed,246870466
fixed,248879080
fixed,243712796
fixed,248057822
fixed,244173986
fixed,242741462
fixed,240508476
fixed,246007378
fixed,245210682
fixed,245601668
fixed,242781190
fixed,243694214
fixed,244551392
fixed,244567108
fixed,244313374
fixed,243976742
fixed,243957064
fixed,245053998
fixed,243770896
fixed,248480662
fixed,245398178
fixed,241694902
fixed,244554620
fixed,240170062
fixed,245645536
fixed,243192948
fixed,246382520
fixed,241875220
fixed,244546716
fixed,241851096
fixed,243786026
fixed,243052098
fixed,247414834
fixed,246168356
fixed,244759672
fixed,249986282
fixed,246733820
fixed,249340646
fixed,248360808
fixed,246556542
fixed,246622074
fixed,247247998
fixed,247480428
fixed,246869212
fixed,250996208
fixed,246523788
fixed,250248066
fixed,247807834
fixed,247379084
fixed,245463428
fixed,243794072
fixed,244032952
fixed,246162900
fixed,245174414
fixed,251043334
fixed,246010200
fixed,244664916
fixed,252660662
fixed,248527606
fixed,246376774
fixed,248731586
fixed,248417610
fixed,247409132
fixed,246148734
fixed,246732596
fixed,251180266
fixed,247480014
fixed,244708546
fixed,245525552
fixed,249961650
fixed,247973802
fixed,248106006
fixed,247018280
fixed,243719604
fixed,249018406
fixed,248035386
fixed,247700332
fixed,246306852
fixed,246814504
fixed,246890786
fixed,245482438
fixed,244734590
fixed,241735078
fixed,249867706
fixed,245739800
fixed,248368590
fixed,247326852
fixed,245711676
fixed,242587638
fixed,245020620
fixed,246182714
fixed,246584152
fixed,252445720
fixed,251151894
fixed,250328634
fixed,252157846
fixed,251578238
fixed,251206734
fixed,250221552
fixed,252803720
fixed,253502308
fixed,251402112
fixed,253197874
fixed,253214498
fixed,253288250
fixed,253510858
fixed,248885556
fixed,254189702
fixed,251836600
fixed,251700198
fixed,253335562
fixed,255503470
fixed,256778022
fixed,251394176
fixed,251645242
fixed,252510358
fixed,255735908
fixed,256663358
fixed,250694706
fixed,251773846
fixed,256284778
fixed,257327178
fixed,254351982
fixed,254902472
fixed,254438322
fixed,255754794
fixed,255471096
fixed,257630804
fixed,253888004
fixed,251109826
fixed,254865942
fixed,258135132
fixed,254186330
fixed,258453948
fixed,298930566
fixed,255305132
fixed,255189964
fixed,253178760
fixed,257830020
fixed,252829986
fixed,255661980
fixed,255393938
fixed,253008326
fixed,257022882
fixed,255191798
fixed,254846934
fixed,254153238
fixed,253125686
fixed,254085336
fixed,254740148
fixed,252870132
fixed,252938878
fixed,251421572
fixed,253641862
fixed,250528652
fixed,245353202
fixed,249439836
fixed,250188186
fixed,252050370
fixed,245412012
fixed,247390322
fixed,244077186
fixed,247063532
fixed,247709688
fixed,243888934
fixed,250461630
fixed,248535910
fixed,248955512
fixed,248572464
fixed,246372480
fixed,249052208
fixed,249864496
fixed,248425166
fixed,250566874
fixed,248906912
fixed,251235336
fixed,249202140
fixed,249806408
fixed,252214296
fixed,248694158
fixed,251154812
fixed,248799398
fixed,248247674
fixed,249171746
fixed,249408124
fixed,247679028
fixed,249379776
fixed,247785830
fixed,248519744
fixed,246739784
fixed,248921638
fixed,249415052
fixed,250333090
fixed,249322498
fixed,244888104
fixed,246530520
fixed,246765966
fixed,245752778
fixed,248095226
fixed,249228158
fixed,247891032
fixed,249205712
fixed,248726576
fixed,248822414
fixed,248675152
fixed,248747050
fixed,249279704
fixed,247615636
fixed,246781656
fixed,245959560
fixed,245898278
fixed,249794442
fixed,247898968
fixed,249336084
fixed,246190448
fixed,249584922
