class,cycles
fixed,22382428
fixed,22749808
fixed,23137752
fixed,22911530
fixed,23203346
fixed,23724082
fixed,22998276
fixed,22820444
fixed,22209138
fixed,23238554
fixed,22230068
fixed,21987452
fixed,23286810
fixed,22943876
fixed,23260428
fixed,23095432
fixed,22447946
fixed,22450724
fixed,22583680
fixed,23011540
fixed,22441008
fixed,22784440
fixed,22944814
fixed,22689026
fixed,23075426
fixed,22647212
fixed,23355266
fixed,22993240
fixed,23179314
fixed,23182198
fixed,22788708
fixed,23369770
fixed,23056366
fixed,22851712
fixed,22809184
fixed,22900698
fixed,23010810
fixed,23704906
fixed,23133052
fixed,23245894
fixed,22746264
fixed,22720980
fixed,23309918
fixed,22411982
fixed,23222156
fixed,23179374
fixed,23169804
fixed,22883664
fixed,22527458
fixed,22329038
fixed,23258996
fixed,23470604
fixed,23092848
fixed,23324458
fixed,23346404
fixed,23345224
fixed,23297672
fixed,23452186
fixed,23011274
fixed,23134540
fixed,22792582
fixed,22420004
fixed,23138778
fixed,23284168
fixed,23456402
fixed,22713454
fixed,22544698
fixed,22395078
fixed,23136404
fixed,23379620
fixed,22970546
fixed,22490634
fixed,22970130
fixed,23014346
fixed,22598994
fixed,23073106
fixed,23433648
fixed,23092980
fixed,22874708
fixed,22680762
fixed,23622404
fixed,23275136
fixed,23479328
fixed,22928052
fixed,22742568
fixed,23320988
fixed,22673664
fixed,22867516
fixed,23001126
fixed,23215180
fixed,22580954
fixed,22922464
fixed,24038968
fixed,23198602
fixed,22884834
fixed,22237688
fixed,22390278
fixed,22852244
fixed,23224334
fixed,22459208
fixed,22917436
fixed,22955516
fixed,22725596
fixed,22656550
fixed,23015640
fixed,22887052
fixed,22303838
fixed,22640620
fixed,23367482
fixed,23557384
fixed,22677988
fixed,22774962
fixed,22029356
fixed,22809932
fixed,22999490
fixed,23333718
fixed,23253028
fixed,22715506
fixed,22390664
fixed,22998802
fixed,23399202
fixed,22316220
fixed,22762128
fixed,22131382
fixed,23352492
fixed,23622374
fixed,23473522
fixed,23274400
fixed,22771152
fixed,22906330
fixed,23154518
fixed,23036078
fixed,22754864
fixed,23137362
fixed,22359734
fixed,23223352
fixed,23522726
fixed,23686932
fixed,23686690
fixed,23209810
fixed,22772958
fixed,23003264
fixed,23607118
fixed,23111688
fixed,22945078
fixed,23331392
fixed,22285568
fixed,22672608
fixed,22676222
fixed,23785952
fixed,22716230
fixed,23188840
fixed,22795120
fixed,22918742
fixed,22641142
fixed,22481354
fixed,23307644
fixed,22748424
fixed,24079224
fixed,22868306
fixed,22734012
fixed,23186932
fixed,22893584
fixed,23303408
fixed,22468830
fixed,23251412
fixed,23391034
fixed,23604150
fixed,22725722
fixed,22778086
fixed,22142482
fixed,22772806
fixed,22112654
fixed,22912652
fixed,23442482
fixed,23250192
fixed,23097586
fixed,23767844
fixed,23216036
fixed,22960782
fixed,22942890
fixed,22783948
fixed,23722616
fixed,22515460
fixed,23590920
fixed,23194480
fixed,23133672
fixed,23331890
fixed,22994080
fixed,23244362
fixed,23908416
fixed,22609320
fixed,23049834
fixed,22745328
fixed,22959046
fixed,23007788
fixed,23032842
fixed,23426964
fixed,22958562
fixed,23070438
fixed,23005226
fixed,22577970
fixed,23024732
fixed,23271856
fixed,22947142
fixed,23145372
fixed,23557932
fixed,22788310
fixed,22616866
fixed,23158320
fixed,22985812
fixed,22723096
fixed,22682338
fixed,23624252
fixed,23352438
fixed,23159146
fixed,23377604
fixed,23523232
fixed,22935346
fixed,23397448
fixed,23058610
fixed,23437326
fixed,23012806
fixed,22673780
fixed,23547686
fixed,22864834
fixed,23620764
fixed,23316246
fixed,22960626
fixed,23066312
fixed,23232882
fixed,23686964
fixed,23724648
fixed,23156104
fixed,23312710
fixed,22688914
fixed,22903348
fixed,23115564
fixed,23152836
fixed,23191634
fixed,23378138
fixed,23311406
fixed,23175922
fixed,22829272
fixed,21940226
fixed,22892008
fixed,23093124
fixed,23088766
fixed,22318912
fixed,22715104
fixed,23460252
fixed,23421580
fixed,23028616
fixed,22787190
fixed,23006024
fixed,22831846
fixed,23758718
fixed,22804564
fixed,23528996
fixed,22859130
fixed,22436254
fixed,22318246
fixed,22256222
fixed,22294276
fixed,23248094
fixed,23658636
fixed,22855180
fixed,22870678
fixed,22789338
fixed,22706140
fixed,22965430
fixed,22600866
fixed,22440336
fixed,22335738
fixed,22854412
fixed,23674302
fixed,22873726
fixed,23429998
fixed,22719138
fixed,22871492
fixed,21946492
fixed,23720048
fixed,23227880
fixed,22525234
fixed,23336660
fixed,23221360
fixed,23655788
fixed,23627240
fixed,23617712
fixed,22679878
fixed,22362962
fixed,22969860
fixed,23060208
fixed,23172424
fixed,23577758
fixed,23497118
fixed,22329248
fixed,23163848
fixed,23522082
fixed,23219718
fixed,22698714
fixed,22528058
fixed,23726954
fixed,23143752
fixed,23126582
fixed,23099744
fixed,22675890
fixed,22634912
fixed,22948768
fixed,22546414
fixed,22900472
fixed,22267962
fixed,22023864
fixed,22291418
fixed,22480594
fixed,22635036
fixed,22725902
fixed,22485262
fixed,22144900
fixed,22639718
fixed,21935264
fixed,22943714
fixed,23164272
fixed,22849142
fixed,22094878
fixed,22332646
fixed,23039334
fixed,22306508
fixed,23064402
fixed,23412338
fixed,22548082
fixed,22837878
fixed,22534002
fixed,22829420
fixed,22764794
fixed,22295338
fixed,21708282
fixed,22783132
fixed,22562748
fixed,22976526
fixed,22802978
fixed,22591070
fixed,22768512
fixed,23216894
fixed,22238338
fixed,22609584
fixed,22001372
fixed,23056724
fixed,21867950
fixed,22957422
fixed,23049998
fixed,22838230
fixed,22996998
fixed,22846130
fixed,22159172
fixed,21890408
fixed,23046486
fixed,22514394
fixed,22988624
fixed,22903936
fixed,22078658
fixed,21986312
fixed,22846702
fixed,22515392
fixed,23025074
fixed,22504874
fixed,22601086
fixed,22582804
fixed,22506226
fixed,23550292
fixed,22880662
fixed,22347774
fixed,23682010
fixed,22769920
fixed,22823110
fixed,22983156
fixed,22794512
fixed,22183262
fixed,23436228
fixed,22757506
fixed,23451584
fixed,22605836
fixed,22339190
fixed,22134064
fixed,21876352
fixed,23015168
fixed,22049684
fixed,23224750
fixed,22315400
fixed,23010436
fixed,23057456
fixed,24342336
fixed,24137332
fixed,23665666
fixed,23223044
fixed,23279908
fixed,22849898
fixed,22418486
fixed,23184772
fixed,22523742
fixed,23158898
fixed,22789692
fixed,21896076
fixed,23146444
fixed,23131454
fixed,22898586
fixed,22717520
fixed,22571900
fixed,23197340
fixed,23226264
fixed,23829824
fixed,22900420
fixed,23109810
fixed,23380826
fixed,22529036
fixed,22317518
fixed,22570410
fixed,23176518
fixed,22367568
fixed,23490402
fixed,22437196
fixed,22607800
fixed,22143588
fixed,22530904
fixed,22379618
fixed,23642956
fixed,23633626
fixed,22600298
fixed,22437776
fixed,22708400
fixed,22912128
fixed,23376008
fixed,22865450
fixed,23509670
fixed,22842622
fixed,22945920
fixed,23212228
fixed,22779986
fixed,22709718
fixed,22543762
fixed,22931596
fixed,22604476
fixed,23140484
fixed,22380188
fixed,23139290
fixed,25125090
fixed,22660386
fixed,22957660
fixed,22836882
fixed,22601718
fixed,22879692
fixed,23574324
fixed,23004024
fixed,22802052
fixed,22721856
fixed,22817948
fixed,23062364
fixed,22859974
fixed,23391642
fixed,22276192
fixed,22996248
fixed,22516336
fixed,23077916
fixed,23393054
fixed,23101774
fixed,22892886
fixed,23271160
fixed,22123658
fixed,22612782
fixed,22738668
fixed,22827606
fixed,22865884
fixed,22885300
fixed,22646554
fixed,23193722
fixed,23330612
fixed,22571736
fixed,23237510
fixed,22875128
fixed,22772160
fixed,23265652
fixed,22760346
fixed,22509378
fixed,23182148
fixed,23373318
fixed,22277918
fixed,22504812
fixed,22626826
fixed,22956914
fixed,23158778
fixed,22773740
fixed,23466366
fixed,23567424
fixed,23678614
fixed,22769902
fixed,23849690
fixed,23402962
fixed,23777744
fixed,23095306
fixed,23369064
fixed,23351608
fixed,23064838
fixed,22800272
fixed,23507104
fixed,23040052
fixed,23562732
fixed,23352884
fixed,24215274
fixed,23794876
fixed,23219074
fixed,23087918
fixed,23474896
fixed,23898838
fixed,23241000
fixed,22940760
fixed,23367968
fixed,22602660
fixed,23051686
fixed,23702666
fixed,22951798
fixed,23452448
fixed,23674354
fixed,23390438
fixed,26438796
fixed,24233816
fixed,23666700
fixed,23769338
fixed,23638202
fixed,23274150
fixed,23278664
fixed,23024190
fixed,22955450
fixed,23195066
fixed,23475888
fixed,23000576
fixed,22847890
fixed,23784518
fixed,23424864
fixed,23155116
fixed,23098078
fixed,23030728
fixed,23071156
fixed,22714764
fixed,24091724
fixed,23382320
fixed,22789868
fixed,22434164
fixed,23619318
fixed,22666418
fixed,23088780
fixed,23152452
fixed,22532412
fixed,23314562
fixed,23108058
fixed,23105820
fixed,22641450
fixed,23314884
fixed,22742256
fixed,23363266
fixed,23202744
fixed,23272868
fixed,22693930
fixed,23248804
fixed,22839146
fixed,23687594
fixed,23700976
fixed,23306918
fixed,23638484
fixed,22600304
fixed,23058338
fixed,23172366
fixed,23002966
fixed,22689370
fixed,23624564
fixed,23068260
fixed,23096932
fixed,22914292
fixed,22952170
fixed,22164180
fixed,23108670
fixed,22651198
fixed,22769726
fixed,22829050
fixed,22533856
fixed,22218072
fixed,23726156
fixed,23653356
fixed,22801614
fixed,22565302
fixed,23187226
fixed,23176958
fixed,23423476
fixed,23650704
fixed,22431772
fixed,22037654
fixed,23401316
fixed,23318750
fixed,23273164
fixed,23430146
fixed,22872196
fixed,22429572
fixed,23342168
fixed,23667360
fixed,23370780
fixed,23352614
fixed,25142858
fixed,22207848
fixed,22765712
fixed,23134904
fixed,21790344
fixed,22026882
fixed,22564068
fixed,23012474
fixed,22811854
fixed,22963790
fixed,23167868
fixed,22922108
fixed,23288152
fixed,23030870
fixed,23269490
fixed,22531144
fixed,22194990
fixed,22113880
fixed,22992728
fixed,23024644
fixed,22762224
fixed,22324902
fixed,22988698
fixed,23712420
fixed,23377236
fixed,22691392
fixed,23135600
fixed,22999846
fixed,24863174
fixed,23681156
fixed,23218352
fixed,22936790
fixed,22811386
fixed,23724286
fixed,23760006
fixed,23761362
fixed,23753202
fixed,23294992
fixed,23735028
fixed,23255592
fixed,22874700
fixed,22680240
fixed,23786576
fixed,23565198
fixed,23488612
fixed,23314260
fixed,22632768
fixed,22884830
fixed,23393918
fixed,22994296
fixed,23555626
fixed,23664470
fixed,23030046
fixed,23197604
fixed,22935432
fixed,22263306
fixed,22932626
fixed,23209922
fixed,23231510
fixed,23876778
fixed,23142384
fixed,22608988
fixed,22698678
fixed,22683002
fixed,23495082
fixed,22987384
fixed,23745700
fixed,23688476
fixed,23749446
fixed,23370924
fixed,23340210
fixed,22416002
fixed,22548434
fixed,23607358
fixed,22684660
fixed,23056702
fixed,23490454
fixed,22584354
fixed,22381798
fixed,23188294
fixed,22731294
fixed,22615140
fixed,22718646
fixed,22633510
fixed,22249338
fixed,22627998
fixed,23133736
fixed,21890594
fixed,22633214
fixed,22669012
fixed,22728878
fixed,23138474
fixed,23343228
fixed,23077730
fixed,22952476
fixed,23002156
fixed,22771904
fixed,22465644
fixed,23085394
fixed,22977678
fixed,23043098
fixed,22546612
fixed,22659052
fixed,23051064
fixed,23352632
fixed,22310028
fixed,22703548
fixed,22901266
fixed,22398896
fixed,22015234
fixed,22875036
fixed,23502712
fixed,22974330
fixed,22713368
fixed,22646018
fixed,22781328
fixed,23252618
fixed,23289214
fixed,23113862
fixed,23041202
fixed,23005920
fixed,23275092
fixed,22783096
fixed,22674348
fixed,23396816
fixed,23283404
fixed,22914748
fixed,22696294
fixed,22334524
fixed,22591750
fixed,22085852
fixed,22541762
fixed,23276312
fixed,23141218
fixed,23534020
fixed,22955286
fixed,22588320
fixed,22907474
fixed,22430782
fixed,22191552
fixed,22577344
fixed,23015706
fixed,22931570
fixed,22885602
fixed,23612830
fixed,23483634
fixed,23481808
fixed,23116256
fixed,23490488
fixed,22832088
fixed,23268776
fixed,22521978
fixed,22992268
fixed,22748872
fixed,22909574
fixed,22726840
fixed,23737446
fixed,23409410
fixed,23364596
fixed,22981670
fixed,22722006
fixed,22509606
fixed,23016534
fixed,23058810
fixed,22312392
fixed,22626358
fixed,22309880
fixed,22969438
fixed,22768446
fixed,22836070
fixed,22735120
fixed,23375378
fixed,23029292
fixed,23539372
fixed,22277642
fixed,22203924
fixed,22971420
fixed,23132884
fixed,22894940
fixed,22267202
fixed,23060086
fixed,21713788
fixed,22111944
fixed,22473194
fixed,23662606
fixed,23165906
fixed,23152532
fixed,22986836
fixed,23492510
fixed,22887030
fixed,23284486
fixed,23270176
fixed,23424532
fixed,23073178
fixed,23194478
fixed,23395902
fixed,22604612
fixed,23297026
fixed,22695714
fixed,22195850
fixed,22255040
fixed,23685142
fixed,22658764
fixed,22533376
fixed,23023956
fixed,23337878
fixed,23229004
fixed,22243496
fixed,22944186
fixed,22140202
fixed,23345666
fixed,22896008
fixed,23171530
fixed,23273232
fixed,23465566
fixed,23110004
fixed,22506190
fixed,22888726
fixed,22826330
fixed,23280518
fixed,22212886
fixed,23003322
fixed,23617668
fixed,23155552
fixed,23719304
fixed,22947664
fixed,23618310
fixed,23691902
fixed,23694890
fixed,23646534
fixed,23295522
fixed,23391518
fixed,23156706
fixed,22647990
fixed,23622194
fixed,23692012
fixed,22009558
fixed,22149390
fixed,22748720
fixed,22605100
fixed,23813932
fixed,22828262
fixed,23269180
fixed,23022254
fixed,21998016
fixed,21894200
fixed,22504008
fixed,22360874
fixed,22760332
fixed,22297646
fixed,22543612
fixed,23343460
fixed,22566758
fixed,23698520
fixed,23467442
fixed,22270406
fixed,23613292
fixed,22311970
fixed,22792052
fixed,22594294
fixed,23392094
fixed,22846652
fixed,23032558
fixed,22983092
fixed,22703288
fixed,22861160
fixed,23542792
fixed,23567686
fixed,23361888
fixed,23661216
fixed,23711338
fixed,22660310
fixed,23210616
fixed,22953140
fixed,23428816
fixed,23681394
fixed,23708396
fixed,23662984
fixed,23817400
fixed,23998066
fixed,23188296
fixed,22943998
fixed,22965708
fixed,23552270
fixed,22328392
fixed,23056350
fixed,23439864
fixed,23201526
fixed,23245134
fixed,23522276
fixed,22499820
fixed,22426810
fixed,22569002
fixed,22099714
fixed,22786714
fixed,23553772
fixed,23540668
fixed,23208524
fixed,22672466
fixed,22577432
fixed,22813272
fixed,22508522
fixed,22644994
fixed,22997534
fixed,22952290
fixed,22733528
fixed,22643582
fixed,23251054
fixed,23260216
fixed,22891700
fixed,23500664
fixed,22811632
fixed,22119428
fixed,23141698
fixed,23628566
fixed,23044106
fixed,22683550
fixed,23053162
fixed,22870244
fixed,22690334
fixed,23011274
fixed,22340476
fixed,22734454
fixed,22968536
fixed,23851988
fixed,22984268
fixed,22347102
fixed,23256508
fixed,22902248
fixed,22806472
fixed,22823448
fixed,21921306
fixed,23408108
fixed,22688888
fixed,22225526
fixed,23028332
fixed,22880008
fixed,22908772
fixed,22454150
fixed,22876586
fixed,23893432
fixed,23012214
fixed,22485836
fixed,23163002
fixed,22598906
fixed,23615910
fixed,23141860
fixed,22593924
fixed,22950956
fixed,23058434
fixed,23520918
fixed,22548640
fixed,22659886
fixed,22984436
fixed,23459608
fixed,22557732
fixed,23622842
fixed,23070956
fixed,22960226
fixed,22882450
fixed,23199300
fixed,23409492
fixed,22289968
fixed,22507470
fixed,22944342
fixed,22798512
fixed,23663738
fixed,22623984
fixed,23676050
fixed,23417028
fixed,25560670
fixed,23638266
fixed,22906674
fixed,22226694
fixed,22333728
fixed,22320862
fixed,23005604
fixed,22923564
fixed,22707006
fixed,22481476
fixed,22766124
fixed,21840580
fixed,22225230
fixed,22671486
fixed,22385154
fixed,22785310
fixed,23884868
fixed,23444634
fixed,22852804
fixed,23136806
fixed,23519366
fixed,22721622
fixed,23384542
fixed,22746584
fixed,23280104
fixed,21725558
fixed,22614086
fixed,23222926
fixed,23024702
fixed,22840592
fixed,22621370
fixed,22697646
fixed,22157666
fixed,22485564
fixed,24903170
fixed,22972184
fixed,22739284
fixed,22373330
fixed,22192300
fixed,22877198
fixed,22750890
fixed,22929944
fixed,23041924
fixed,23373572
fixed,21829064
fixed,22311996
fixed,23893994
fixed,22970808
fixed,21592444
fixed,23045902
fixed,22782504
fixed,22808070
fixed,22367624
fixed,22642742
fixed,22207096
fixed,22744084
fixed,22589032
fixed,22264144
fixed,22416252
fixed,22531700
fixed,23041780
fixed,22340198
fixed,22836812
fixed,22696874
fixed,22750714
fixed,23079168
fixed,22486560
fixed,22943322
fixed,22115392
fixed,25488254
fixed,23088024
fixed,22805240
fixed,22540474
fixed,23281844
fixed,22889248
fixed,22202160
fixed,23331636
fixed,22127762
fixed,22199554
fixed,22884774
fixed,22833446
fixed,23067026
fixed,22922250
fixed,22959450
fixed,22578158
fixed,23358980
fixed,22677848
fixed,22110602
fixed,22489554
fixed,22409124
fixed,23136070
fixed,22432448
fixed,22374574
fixed,23503302
fixed,22620644
fixed,22703910
fixed,22762680
fixed,22540124
fixed,22948272
fixed,23002664
fixed,22978466
fixed,23199462
fixed,22851100
fixed,22182724
fixed,22059506
fixed,23017178
fixed,23048266
fixed,22892288
fixed,24912890
fixed,23626042
fixed,23204412
fixed,22392412
fixed,22452518
fixed,22559488
fixed,22865830
fixed,22081900
