class,cycles
fixed,191774564
fixed,194362084
fixed,192426536
fixed,190558476
fixed,196457836
fixed,191519678
fixed,190766136
fixed,190855624
fixed,192097046
fixed,191580778
fixed,191820646
fixed,191301816
fixed,193617838
fixed,197363032
fixed,189344038
fixed,191776094
fixed,191188948
fixed,190739290
fixed,188242500
fixed,193914712
fixed,194502298
fixed,195778436
fixed,196292300
fixed,191427672
fixed,197922568
fixed,194375542
fixed,192785296
fixed,192417456
fixed,191552100
fixed,195686222
fixed,192540344
fixed,196393634
fixed,195701312
fixed,194226666
fixed,194760624
fixed,195200912
fixed,193209790
fixed,192795518
fixed,191789650
fixed,192502896
fixed,195871194
fixed,191442926
fixed,200921358
fixed,192320586
fixed,193282688
fixed,193453864
fixed,193285766
fixed,194347464
fixed,192835406
fixed,191809284
fixed,192019622
fixed,196579010
fixed,193422426
fixed,193355022
fixed,194825746
fixed,191839794
fixed,193780762
fixed,195280716
fixed,193139386
fixed,195508644
fixed,193716312
fixed,194341942
fixed,192671242
fixed,191082786
fixed,190447706
fixed,189578490
fixed,191803294
fixed,192123692
fixed,192587348
fixed,190260840
fixed,190148126
fixed,192145028
fixed,191711344
fixed,191468498
fixed,193903588
fixed,194870690
fixed,191595112
fixed,192463994
fixed,194472254
fixed,192764852
fixed,193698926
fixed,191264356
fixed,194505666
fixed,193694430
fixed,196624978
fixed,193084662
fixed,195520414
fixed,191996542
fixed,193623712
fixed,189460926
fixed,190253456
fixed,196017722
fixed,192031220
fixed,195185156
fixed,190501484
fixed,198664086
fixed,193001288
fixed,197983792
fixed,195432558
fixed,189981932
fixed,193674204
fixed,196354396
fixed,193767238
fixed,193141966
fixed,196454058
fixed,194011398
fixed,195625992
fixed,193347428
fixed,192347350
fixed,195228154
fixed,195353258
fixed,195427096
fixed,197529378
fixed,196958724
fixed,195599010
fixed,197156970
fixed,194810208
fixed,196752038
fixed,195324436
fixed,196376454
fixed,197412324
fixed,197847664
fixed,198192886
fixed,196243950
fixed,197452222
fixed,200774598
fixed,198561138
fixed,196395990
fixed,200357738
fixed,196248130
fixed,199768624
fixed,196942726
fixed,196892240
fixed,198439146
fixed,199304254
fixed,198802418
fixed,196346592
fixed,197196106
fixed,197054130
fixed,198269044
fixed,199473940
fixed,196083454
fixed,197000204
fixed,201366516
fixed,199768416
fixed,198265824
fixed,199433566
fixed,198456252
fixed,201965828
fixed,199038382
fixed,202975126
fixed,198614438
fixed,196505882
fixed,200713910
fixed,199205696
fixed,200397468
fixed,199222904
fixed,202774926
fixed,200709490
fixed,202065148
fixed,198242628
fixed,199283066
fixed,199231208
fixed,198383082
fixed,199940636
fixed,198320474
fixed,200372386
fixed,200732524
fixed,199993762
fixed,200026668
fixed,199751504
fixed,199971330
fixed,216344934
fixed,201516870
fixed,200979862
fixed,198774736
fixed,199638416
fixed,199422986
fixed,200682342
fixed,198268930
fixed,198772852
fixed,196452494
fixed,197207346
fixed,198962652
fixed,198388894
fixed,198419404
fixed,202062718
fixed,200034580
fixed,199058112
fixed,193062306
fixed,195144212
fixed,199667010
fixed,197050332
fixed,194175734
fixed,197789770
fixed,199223728
fixed,195244558
fixed,194995012
fixed,191334662
fixed,188923986
fixed,190747476
fixed,188851028
fixed,195796826
fixed,190813810
fixed,191934208
fixed,192247172
fixed,194230478
fixed,192030316
fixed,192121258
fixed,192335080
fixed,193342212
fixed,192277500
fixed,191720718
fixed,190675474
fixed,191344102
fixed,194277780
fixed,193632168
fixed,193638118
fixed,191964932
fixed,192040240
fixed,192369200
fixed,193744412
fixed,189813568
fixed,192630564
fixed,193515116
fixed,192999484
fixed,188603768
fixed,189273886
fixed,188594300
fixed,191373354
fixed,192128282
fixed,194759738
fixed,193961182
fixed,189552312
fixed,195825250
fixed,196619432
fixed,193926164
fixed,194949864
fixed,193732750
fixed,192244150
fixed,194132954
fixed,193808340
fixed,197866356
fixed,190670252
fixed,189497080
fixed,189873092
fixed,192625098
fixed,192213384
fixed,191790648
fixed,192098282
fixed,193438920
fixed,191834844
fixed,191589236
fixed,192827576
fixed,189486700
fixed,189235814
fixed,192305060
fixed,191620592
fixed,189645218
fixed,192660692
fixed,189428618
fixed,194699230
fixed,191764154
fixed,193117730
fixed,189794202
fixed,190730982
fixed,192071008
fixed,192025536
fixed,194140640
fixed,188540894
fixed,188141788
fixed,191722974
fixed,191850874
fixed,193429918
fixed,192885542
fixed,194536074
fixed,194075550
fixed,194383322
fixed,196284404
fixed,190608594
fixed,192294934
fixed,193124774
fixed,190546838
fixed,190703704
fixed,194590202
fixed,193875176
fixed,192024940
fixed,190480024
fixed,193213326
fixed,196394332
fixed,191250808
fixed,191425280
fixed,191619088
fixed,195167430
fixed,193502174
fixed,192656550
fixed,191377662
fixed,192418976
fixed,193000898
fixed,197703890
fixed,191646592
fixed,192934230
fixed,197143830
fixed,193208256
fixed,193019530
fixed,192437828
fixed,194422878
fixed,194757710
fixed,191704458
fixed,192220764
fixed,194183826
fixed,191147994
fixed,193041068
fixed,190935456
fixed,190172492
fixed,195548802
fixed,191652992
fixed,191716748
fixed,194662938
fixed,196198414
fixed,194584984
fixed,197885898
fixed,195200988
fixed,196194748
fixed,193032032
fixed,190574008
fixed,193086626
fixed,196706418
fixed,192228672
fixed,196265292
fixed,195978926
fixed,193314150
fixed,192989444
fixed,193923398
fixed,191481926
fixed,194101616
fixed,192959086
fixed,191537166
fixed,193807264
fixed,194970506
fixed,196580834
fixed,191416520
fixed,193401176
fixed,190961738
fixed,192657494
fixed,193075742
fixed,192877164
fixed,191566644
fixed,195018422
fixed,189712588
fixed,195393708
fixed,191726190
fixed,196134902
fixed,191730048
fixed,193034500
fixed,195658838
fixed,193559676
fixed,195023614
fixed,193080810
fixed,203731872
fixed,193814142
fixed,193607882
fixed,192493624
fixed,194289218
fixed,195570144
fixed,192112108
fixed,194997438
fixed,193779528
fixed,197298250
fixed,193563544
fixed,195211370
fixed,193610438
fixed,195716586
fixed,191683200
fixed,191254632
fixed,190481296
fixed,191204460
fixed,191708438
fixed,195722146
fixed,196535368
fixed,197802854
fixed,197851640
fixed,204122576
fixed,198125340
fixed,197857270
fixed,196862624
fixed,196665172
fixed,198011666
fixed,197678900
fixed,196127094
fixed,195776414
fixed,195599308
fixed,197789284
fixed,196139250
fixed,194988086
fixed,194543060
fixed,195678108
fixed,195451822
fixed,195544054
fixed,197714354
fixed,196043792
fixed,196300878
fixed,195037726
fixed,197290096
fixed,194419380
fixed,195177074
fixed,194131106
fixed,194390728
fixed,194433990
fixed,196549836
fixed,196107232
fixed,190661808
fixed,194404384
fixed,193556754
fixed,193844734
fixed,194622520
fixed,195175100
fixed,192691470
fixed,196170624
fixed,195363238
fixed,197083096
fixed,195463404
fixed,196885922
fixed,195258152
fixed,195909726
fixed,197523692
fixed,197292166
fixed,195112988
fixed,194582450
fixed,194778138
fixed,203071726
fixed,197790986
fixed,197399828
fixed,195011306
fixed,196516422
fixed,198602556
fixed,199229220
fixed,195891366
fixed,195528028
fixed,196280836
fixed,197925340
fixed,201261176
fixed,200875768
fixed,197001512
fixed,196322784
fixed,197135272
fixed,195158730
fixed,195575098
fixed,199742900
fixed,197544754
fixed,197219008
fixed,200532388
fixed,195753976
fixed,196094190
fixed,197831806
fixed,197398908
fixed,202224132
fixed,197363876
fixed,195831350
fixed,195896972
fixed,197488058
fixed,198757236
fixed,194863362
fixed,198224768
fixed,194716494
fixed,195746516
fixed,199950028
fixed,197251628
fixed,198932764
fixed,194715588
fixed,195763002
fixed,195250234
fixed,195650886
fixed,198205746
fixed,197531824
fixed,201002008
fixed,197643656
fixed,198055180
fixed,197181256
fixed,197336700
fixed,197417748
fixed,199382362
fixed,198339564
fixed,201306890
fixed,201143698
fixed,199809802
fixed,197786716
fixed,200055334
fixed,204810730
fixed,197802400
fixed,197642610
fixed,202574006
fixed,198140090
fixed,202955140
fixed,202463332
fixed,199680678
fixed,197978248
fixed,199231572
fixed,201522582
fixed,199751972
fixed,201502820
fixed,200004628
fixed,197051150
fixed,199274604
fixed,199056180
fixed,199836590
fixed,201987468
fixed,196185058
fixed,196801314
fixed,200906646
fixed,201030368
fixed,201191546
fixed,199499598
fixed,204513068
fixed,199203596
fixed,202007128
fixed,201710164
fixed,200192760
fixed,201209016
fixed,199059464
fixed,198369966
fixed,201869226
fixed,199613098
fixed,198909190
fixed,202227244
fixed,199955136
fixed,200402870
fixed,199219934
fixed,201148016
fixed,199535656
fixed,200212090
fixed,202641484
fixed,199208282
fixed,199108780
fixed,200421186
fixed,198302496
fixed,198660510
fixed,198400936
fixed,198410102
fixed,198591668
fixed,198561970
fixed,198766860
fixed,203250754
fixed,199069924
fixed,201548592
fixed,198897938
fixed,200109632
fixed,198611092
fixed,197685336
fixed,197509310
fixed,196086182
fixed,200447156
fixed,201761730
fixed,200966162
fixed,197258724
fixed,195802484
fixed,198544868
fixed,199979944
fixed,200357132
fixed,198961150
fixed,197255854
fixed,196243510
fixed,195080536
fixed,197336502
fixed,195873508
fixed,195372736
fixed,195985590
fixed,195894374
fixed,196776100
fixed,195218910
fixed,195477298
fixed,196500606
fixed,197238592
fixed,196227462
fixed,195583858
fixed,194382134
fixed,194737754
fixed,193818092
fixed,197049240
fixed,195401632
fixed,192846042
fixed,195197848
fixed,195177420
fixed,192298312
fixed,195196144
fixed,194178536
fixed,191821450
fixed,194482286
fixed,195945250
fixed,197446244
fixed,196685446
fixed,192230054
fixed,197629012
fixed,193823880
fixed,194389372
fixed,196596540
fixed,193854484
fixed,195845284
fixed,195347250
fixed,194538136
fixed,194187730
fixed,195291770
fixed,195488412
fixed,195832976
fixed,196971936
fixed,193278470
fixed,195218436
fixed,197601058
fixed,195334524
fixed,193206800
fixed,194622844
fixed,192944248
fixed,192061052
fixed,195535942
fixed,191984582
fixed,197330596
fixed,194186504
fixed,197124570
fixed,197044608
fixed,193674670
fixed,198614708
fixed,193986990
fixed,195013036
fixed,192273970
fixed,196801386
fixed,196125222
fixed,193562334
fixed,190612606
fixed,192538194
fixed,194776280
fixed,195190996
fixed,194079576
fixed,187354892
fixed,193117940
fixed,190133864
fixed,190553622
fixed,187434852
fixed,190325812
fixed,190444972
fixed,193769298
fixed,189044814
fixed,191595502
fixed,192603180
fixed,192201140
fixed,196890280
fixed,195682492
fixed,200350758
fixed,196099744
fixed,191576970
fixed,193615518
fixed,198490738
fixed,195164634
fixed,192941892
fixed,197999886
fixed,194959236
fixed,196072846
fixed,195290426
fixed,195971256
fixed,195456628
fixed,196072460
fixed,199310632
fixed,196939632
fixed,195679120
fixed,198640452
fixed,195736750
fixed,196411688
fixed,195468170
fixed,196001894
fixed,195031308
fixed,197811238
fixed,195754074
fixed,193946132
fixed,194880238
fixed,195810202
fixed,193493626
fixed,194719728
fixed,197111468
fixed,197851716
fixed,196655854
fixed,196599046
fixed,197467922
fixed,194317634
fixed,196777764
fixed,196465228
fixed,196775204
fixed,195525468
fixed,198202102
fixed,197373092
fixed,196252920
fixed,197217238
fixed,195360296
fixed,195397238
fixed,198109250
fixed,197060958
fixed,195642150
fixed,196404088
fixed,197466564
fixed,197154076
fixed,196935422
fixed,195395028
fixed,198975346
fixed,193608644
fixed,197440440
fixed,196801090
fixed,194451198
fixed,195204922
fixed,196964922
fixed,194488750
fixed,196451096
fixed,197105836
fixed,196065906
fixed,196327572
fixed,195190100
fixed,195937830
fixed,196239324
fixed,197229614
fixed,195374024
fixed,198079042
fixed,195855252
fixed,197303648
fixed,198516638
fixed,196694634
fixed,194583504
fixed,194903470
fixed,194765728
fixed,193968862
fixed,193690358
fixed,196825006
fixed,194159192
fixed,194827348
fixed,195816362
fixed,194705332
fixed,193274792
fixed,195583178
fixed,198095664
fixed,195894450
fixed,195487366
fixed,194792536
fixed,195395730
fixed,194865978
fixed,196615848
fixed,193198248
fixed,196096356
fixed,196562290
fixed,198034396
fixed,195258860
fixed,196065496
fixed,194473212
fixed,194225574
fixed,193582268
fixed,195637894
fixed,194431730
fixed,193722554
fixed,194261850
fixed,194226098
fixed,194901318
fixed,195821434
fixed,194749762
fixed,194947994
fixed,194578906
fixed,194879198
fixed,189856306
fixed,191637896
fixed,192362586
fixed,192820010
fixed,190436558
fixed,195901244
fixed,196652114
fixed,194339406
fixed,192783830
fixed,195323022
fixed,195997178
fixed,190261548
fixed,195799806
fixed,193177410
fixed,197379996
fixed,193482862
fixed,193710532
fixed,189928734
fixed,195628238
fixed,191008238
fixed,192698136
fixed,192351228
fixed,191196636
fixed,191446692
fixed,193919042
fixed,195429054
fixed,195799970
fixed,195327618
fixed,196993636
fixed,195109202
fixed,196306360
fixed,195639566
fixed,197822082
fixed,194394556
fixed,196061164
fixed,197183814
fixed,195700830
fixed,195437264
fixed,195803436
fixed,195994512
fixed,195058016
fixed,197382014
fixed,197167280
fixed,198681722
fixed,198738436
fixed,198246530
fixed,199088522
fixed,198337306
fixed,196435630
fixed,197886276
fixed,197312932
fixed,198588064
fixed,198057878
fixed,197910474
fixed,196391400
fixed,198155582
fixed,198029818
fixed,197780950
fixed,196651382
fixed,196638590
fixed,197859700
fixed,196888392
fixed,197408782
fixed,197420740
fixed,197520678
fixed,196588874
fixed,196716838
fixed,198478632
fixed,196330358
fixed,198092220
fixed,197770958
fixed,198008484
fixed,196213856
fixed,197652666
fixed,196889796
fixed,197182334
fixed,198205602
fixed,197205034
fixed,195608344
fixed,197140150
fixed,192932598
fixed,194916678
fixed,195939200
fixed,199714878
fixed,195918754
fixed,194004020
fixed,196973800
fixed,195288048
fixed,196737486
fixed,195120234
fixed,195321286
fixed,195853980
fixed,198784712
fixed,196800738
fixed,198324990
fixed,197117502
fixed,197528692
fixed,202971746
fixed,200563366
fixed,199995858
fixed,198926008
fixed,199131138
fixed,198805546
fixed,201258468
fixed,199974662
fixed,197354486
fixed,199961014
fixed,202229132
fixed,199631800
fixed,198284490
fixed,196842784
fixed,197856072
fixed,199267330
fixed,197506724
fixed,196498308
fixed,199469656
fixed,198663492
fixed,198861150
fixed,195879426
fixed,200142606
fixed,197222108
fixed,196613622
fixed,199263654
fixed,199486920
fixed,199556146
fixed,198986574
fixed,202471492
fixed,198819720
fixed,199381002
fixed,196579852
fixed,199281702
fixed,199493018
fixed,199483632
fixed,203470676
fixed,200677720
fixed,199684412
fixed,199471760
fixed,200289780
fixed,199253486
fixed,199030914
fixed,201386460
fixed,200221232
fixed,200732808
fixed,198667344
fixed,199281578
fixed,199392462
fixed,199424774
fixed,198510622
fixed,199799010
fixed,201818442
fixed,199130192
fixed,199228502
fixed,201701382
fixed,201691376
fixed,198914754
fixed,200249876
fixed,196575672
fixed,195388168
fixed,199150260
fixed,200110032
fixed,198601160
fixed,198632054
fixed,199213486
fixed,199379046
fixed,197126260
fixed,198756398
fixed,196798488
fixed,197023130
fixed,194398832
fixed,195049410
fixed,194220374
fixed,192064986
fixed,190871192
fixed,193192406
fixed,195002332
fixed,192123106
fixed,197634214
fixed,193404240
fixed,193176890
fixed,192807844
fixed,192786516
fixed,194620266
fixed,191209248
fixed,195137010
fixed,190389714
fixed,193091412
fixed,196115962
fixed,194412676
fixed,191233918
fixed,193219728
fixed,192803708
fixed,194134516
fixed,192693518
fixed,194377144
fixed,192867276
fixed,192247462
fixed,196090800
fixed,194153282
fixed,192332966
fixed,194299052
fixed,194182238
fixed,193915728
fixed,198668344
fixed,195066554
fixed,192857074
fixed,190515738
fixed,193853614
fixed,191977372
fixed,193994540
fixed,194820852
fixed,192992604
fixed,194016620
fixed,193797492
fixed,191053716
fixed,195542278
fixed,194030570
fixed,198607776
fixed,195450898
fixed,195204438
fixed,189713490
fixed,193170892
fixed,191530074
fixed,193300144
fixed,194382546
fixed,189429292
fixed,192849642
fixed,196948860
fixed,202111000
fixed,193396766
fixed,195735664
fixed,191992492
fixed,189075318
fixed,193438072
fixed,197161594
fixed,193237604
fixed,195096116
fixed,194996344
fixed,188555752
fixed,189249576
fixed,189007670
fixed,195355366
fixed,188471854
fixed,192609298
fixed,193427114
fixed,194012200
fixed,198253254
fixed,194278232
fixed,194449110
fixed,190722330
fixed,195033038
fixed,194407034
fixed,192882906
fixed,195884594
fixed,192266102
fixed,190670248
fixed,194056718
fixed,191876686
fixed,193325366
fixed,202685294
fixed,197271488
fixed,191423354
fixed,191563026
fixed,193927330
fixed,191614546
fixed,194030728
fixed,190317564
fixed,193355912
fixed,193079722
fixed,192912618
fixed,193539416
fixed,193213440
fixed,192884104
fixed,193241848
fixed,194015718
fixed,198361812
fixed,193266036
fixed,196243788
fixed,197957348
fixed,191897802
fixed,198369384
fixed,195702502
fixed,195830838
fixed,190423324
fixed,195689658
fixed,191303276
fixed,195786830
fixed,200043606
fixed,195681912
fixed,194059620
fixed,189853890
fixed,193438378
fixed,192471352
fixed,192273040
fixed,193702888
fixed,193207960
fixed,196480128
fixed,194429142
fixed,190982340
fixed,194577576
fixed,192938810
fixed,192405154
fixed,192996078
fixed,193881666
fixed,195210088
fixed,192805420
fixed,193144610
fixed,196654190
fixed,193625112
fixed,194452154
fixed,195250456
fixed,192196868
fixed,193846488
fixed,194831076
fixed,191952128
fixed,201087890
fixed,193205694
fixed,198490830
fixed,194023286
fixed,193088774
fixed,193076124
fixed,193352756
fixed,194114950
fixed,196407146
fixed,192830228
fixed,191116796
fixed,195383290
fixed,191222732
fixed,190414166
fixed,196761186
fixed,194148564
fixed,192844012
fixed,191053458
fixed,192953250
fixed,193473114
fixed,194521044
fixed,194023430
fixed,194448154
fixed,192440288
fixed,194668596
fixed,192912240
fixed,192185664
fixed,192438472
fixed,193994346
fixed,195831150
fixed,197771102
fixed,192746824
fixed,195685572
fixed,192341402
fixed,196014494
fixed,195343108
fixed,191724852
fixed,199574564
fixed,191106006
fixed,192410512
fixed,192256496
fixed,197868090
fixed,194346440
fixed,195294552
fixed,190827954
fixed,198517328
fixed,195572486
fixed,196678684
fixed,192059786
fixed,195988166
fixed,193645212
fixed,192558556
fixed,194400196
fixed,195820720
fixed,195238126
fixed,193456788
fixed,190465796
fixed,189700096
fixed,194431630
fixed,191960292
fixed,190934872
fixed,193862668
fixed,193711382
fixed,195291006
fixed,194144286
fixed,193597178
fixed,194589612
fixed,191128292
fixed,192192912
fixed,194668356
fixed,194129864
fixed,193202940
fixed,193595708
fixed,195442924
fixed,199412344
fixed,200072384
fixed,195704896
fixed,195689000
fixed,195255864
fixed,194609444
fixed,195249410
fixed,197161720
fixed,197993628
fixed,196380646
fixed,203310692
fixed,195190302
fixed,196721600
fixed,196693596
fixed,198355952
fixed,195888644
fixed,195766870
fixed,196548050
fixed,197058158
fixed,194737582
fixed,199023274
fixed,193664550
fixed,200231606
fixed,197332758
fixed,196026100
fixed,196184422
fixed,195915192
fixed,195346658
fixed,196238852
fixed,196741918
fixed,199689094
fixed,196514174
fixed,197765658
fixed,199171924
fixed,194947596
fixed,198698646
fixed,195647508
fixed,198177696
fixed,197743384
fixed,196241136
fixed,196661218
fixed,196382556
fixed,197493304
fixed,195948140
fixed,202629912
fixed,191709140
fixed,192243918
fixed,195575282
fixed,196787884
fixed,196944120
fixed,207979604
fixed,206638288
fixed,207137702
fixed,204221254
fixed,203219882
fixed,198253430
fixed,199839296
fixed,199198778
fixed,202988638
fixed,198531192
fixed,198828920
fixed,207201368
fixed,200499318
fixed,198994044
fixed,197769822
fixed,199523774
fixed,199867634
fixed,199008862
fixed,198968832
fixed,196894204
fixed,197387650
fixed,196138268
fixed,200483368
fixed,197998390
fixed,198740156
fixed,199316910
fixed,202092846
fixed,197750380
fixed,197859470
fixed,196688068
fixed,199079858
fixed,199708008
fixed,200470618
fixed,200954362
fixed,202980226
fixed,199709154
fixed,201558894
fixed,198967668
fixed,198460214
fixed,196340916
fixed,195940208
fixed,199970156
fixed,198769556
fixed,198449744
fixed,200868492
fixed,198760386
fixed,202445558
fixed,198268036
fixed,203913998
fixed,199931488
fixed,201706948
fixed,200394096
fixed,199690250
fixed,198855392
fixed,204202594
fixed,198928922
fixed,200149376
fixed,199462404
fixed,199630664
fixed,200297122
fixed,200051578
fixed,200169752
fixed,199858654
fixed,200236340
fixed,198402594
fixed,199890660
fixed,201207876
fixed,198833878
fixed,198363492
fixed,199163158
fixed,199308442
fixed,199375008
fixed,199051278
fixed,196969912
fixed,195780580
fixed,197845476
fixed,198150274
fixed,194219934
fixed,193564638
fixed,194133104
fixed,193871134
fixed,195197850
fixed,197338648
fixed,196035312
fixed,193167894
fixed,190497880
fixed,191548942
fixed,192815580
fixed,192395398
fixed,191702696
fixed,198323360
fixed,195274596
fixed,192053708
fixed,192230542
fixed,193482754
fixed,188230784
fixed,186994542
fixed,191792548
fixed,191005990
fixed,193404076
fixed,192048826
fixed,189764470
fixed,188477298
fixed,191718734
fixed,193059940
fixed,193229446
fixed,190276718
fixed,191877768
fixed,194244472
fixed,191580860
fixed,194798786
fixed,191941686
fixed,195026884
fixed,192225776
fixed,193440982
fixed,192606594
fixed,192735032
fixed,193116260
fixed,191438432
fixed,193836746
fixed,193936772
fixed,194408198
fixed,194475652
fixed,192113606
fixed,194320702
fixed,194245666
fixed,188477320
fixed,195050386
fixed,194030716
fixed,194102146
fixed,200862348
fixed,193937540
fixed,191350202
fixed,197034980
fixed,192738618
fixed,192605632
fixed,191316396
fixed,191467748
fixed,192045452
fixed,196886856
fixed,191305812
fixed,194191662
fixed,193057390
fixed,190302798
fixed,192710066
fixed,190631118
fixed,191979008
fixed,193388078
fixed,193742348
fixed,191050186
fixed,194974378
fixed,198874428
fixed,192576374
fixed,191250844
fixed,195504422
fixed,196048848
fixed,190729214
fixed,193032550
fixed,191427468
fixed,190379098
fixed,191568916
fixed,192299998
fixed,194233232
fixed,190852418
fixed,191988098
fixed,189218362
fixed,193538200
fixed,195311116
fixed,191351212
fixed,196447582
fixed,193462884
fixed,191180054
fixed,193891736
fixed,198071330
fixed,201038192
fixed,192446516
fixed,188314134
fixed,196845692
fixed,193445274
fixed,195072544
fixed,193015050
fixed,195051468
fixed,197983264
fixed,195197074
fixed,198180894
fixed,195252550
fixed,191214054
fixed,190573410
fixed,191785100
fixed,194952076
fixed,194200484
fixed,191499136
fixed,193034866
fixed,195013742
fixed,193229388
fixed,193238938
fixed,194041004
fixed,193422446
fixed,192665150
fixed,192720588
fixed,211491068
fixed,217504078
fixed,233634830
fixed,196012494
fixed,193321032
fixed,193165690
fixed,194289974
fixed,194703230
fixed,192308790
fixed,192278552
fixed,194149156
fixed,195907508
fixed,193637022
fixed,193460636
fixed,189212464
fixed,191420230
fixed,195627630
fixed,193697758
fixed,192686362
fixed,189838978
fixed,194984418
fixed,195515702
fixed,192040650
fixed,194799164
fixed,189897898
fixed,192810080
fixed,199183646
fixed,193871118
fixed,191591006
fixed,188574706
fixed,197845514
fixed,193779436
fixed,200343202
fixed,197233634
